"","esv_id","kpcofgs","sample_type","ucsb_id","total_sample_number","total_percent_match","total_number_species"
"2517","ESV_024947","Archaea, Halobacterota, Halobacteria, Halobacterales, Haloferacaceae, Haloterrigena, ","Semi palmated plover fresh dropping","",94,100,2
"2518","ESV_024948","Eukaryota, Cercozoa, , , , , ","Semi palmated plover fresh dropping","",92,85.7,1
"2519","ESV_024949","Bacteria, Planctomycetota, Planctomycetes, Pirellulales, Pirellulaceae, Rhodopirellula, ","Least Sandpiper fresh dropping","",13,100,2
"2520","ESV_024949","Bacteria, Planctomycetota, Planctomycetes, Pirellulales, Pirellulaceae, Rhodopirellula, ","Semi palmated plover fresh dropping","",92,100,2
"2521","ESV_024950","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","Killdeer fresh dropping","",441,100,20
"2522","ESV_024950","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","Least Sandpiper fresh dropping","",100,100,20
"2523","ESV_024950","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","Semi palmated plover fresh dropping","",84,100,20
"2524","ESV_024951","Eukaryota, Ciliophora, Intramacronucleata, Spirotrichea, Euplotia, Euplotes, ","Semi palmated plover fresh dropping","",79,98.2,12
"2525","ESV_024952","Eukaryota, Ochrophyta, Eustigmatophyceae, Eustigmatales, Eustigmatales, Nannochloropsis, ","Semi palmated plover fresh dropping","",77,99.2,2
"2526","ESV_024953","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, Eimeria, ","Semi palmated plover fresh dropping","",72,85.2,3
"2527","ESV_024954",", , , , , , ","Least Sandpiper fresh dropping","",20,NA,NA
"2528","ESV_024954",", , , , , , ","Semi palmated plover fresh dropping","",68,NA,NA
"2529","ESV_024955","Eukaryota, Amoebozoa, Tubulinea, Arcellinida, , , ","Semi palmated plover fresh dropping","",68,81.9,5
"2530","ESV_024956","Eukaryota, Amoebozoa, , , , , ","Least Sandpiper fresh dropping","",21,72.6,2
"2531","ESV_024956","Eukaryota, Amoebozoa, , , , , ","Semi palmated plover fresh dropping","",63,72.6,2
"2532","ESV_024957","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, Eimeria, ","Semi palmated plover fresh dropping","",59,85.7,3
"2533","ESV_024958","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, Eimeria, ","Semi palmated plover fresh dropping","",59,84.1,6
"2534","ESV_024959","Eukaryota, Ochrophyta, Chrysophyceae, Chromulinales, Chromulinales, Chrysamoeba, mikrokonta","Least Sandpiper fresh dropping","",13,85.3,1
"2535","ESV_024959","Eukaryota, Ochrophyta, Chrysophyceae, Chromulinales, Chromulinales, Chrysamoeba, mikrokonta","Semi palmated plover fresh dropping","",57,85.3,1
"2536","ESV_024960","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, Eimeria, ","Semi palmated plover fresh dropping","",55,85.2,2
"2537","ESV_024961","Archaea, Halobacterota, Halobacteria, Halobacterales, Haloferacaceae, Halohasta, litorea","Least Sandpiper fresh dropping","",9,100,1
"2538","ESV_024961","Archaea, Halobacterota, Halobacteria, Halobacterales, Haloferacaceae, Halohasta, litorea","Semi palmated plover fresh dropping","",54,100,1
"2539","ESV_024962","Eukaryota, Ciliophora, Intramacronucleata, Conthreep, Nassophorea, Zosterodasys, agamalievi","Least Sandpiper fresh dropping","",113,96.4,1
"2540","ESV_024962","Eukaryota, Ciliophora, Intramacronucleata, Conthreep, Nassophorea, Zosterodasys, agamalievi","Semi palmated plover fresh dropping","",50,96.4,1
"2541","ESV_024963","Eukaryota, Ochrophyta, Chrysophyceae, , , , ","Least Sandpiper fresh dropping","",39,86.8,2
"2542","ESV_024963","Eukaryota, Ochrophyta, Chrysophyceae, , , , ","Semi palmated plover fresh dropping","",49,86.8,2
"2543","ESV_024964","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, , ","Semi palmated plover fresh dropping","",47,85,4
"2544","ESV_024965","Eukaryota, Rotifera, Monogononta, Ploimida, Ploimida, Ploimida, ","Semi palmated plover fresh dropping","",47,96.9,1
"2545","ESV_024966","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, Eimeria, ","Semi palmated plover fresh dropping","",46,84.4,2
"2546","ESV_024967","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, , ","Least Sandpiper fresh dropping","",17,100,7
"2547","ESV_024967","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, , ","Semi palmated plover fresh dropping","",44,100,7
"2548","ESV_024968","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, , ","Semi palmated plover fresh dropping","",43,100,2
"2549","ESV_024969","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Salinarimonas, ","Semi palmated plover fresh dropping","",41,100,1
"2550","ESV_024970","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, Eimeria, ","Semi palmated plover fresh dropping","",41,84.1,5
"2551","ESV_024971","Eukaryota, Rotifera, Monogononta, Ploimida, Ploimida, Ploimida, ","Semi palmated plover fresh dropping","",41,96.9,1
"2552","ESV_024972","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, Navicula, ","Least Sandpiper fresh dropping","",56,99.2,1
"2553","ESV_024972","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, Navicula, ","Semi palmated plover fresh dropping","",40,99.2,1
"2554","ESV_024973","Eukaryota, , , , , , ","Least Sandpiper fresh dropping","",10,78.5,11
"2555","ESV_024973","Eukaryota, , , , , , ","Semi palmated plover fresh dropping","",39,78.5,11
"2556","ESV_024974","Eukaryota, Amoebozoa, Tubulinea, Arcellinida, Arcellinida, Arcellinida, ","Semi palmated plover fresh dropping","",37,78.5,2
"2557","ESV_024975","Eukaryota, Ciliophora, Intramacronucleata, Spirotrichea, Oligotrichia, Strombidium, oculatum","Least Sandpiper fresh dropping","",77,95.8,1
"2558","ESV_024975","Eukaryota, Ciliophora, Intramacronucleata, Spirotrichea, Oligotrichia, Strombidium, oculatum","Semi palmated plover fresh dropping","",37,95.8,1
"2559","ESV_024976","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Least Sandpiper fresh dropping","",23,100,1
"2560","ESV_024976","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Semi palmated plover fresh dropping","",37,100,1
"2561","ESV_024977","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","Semi palmated plover fresh dropping","",36,98.1,33
"2562","ESV_024978","Archaea, Halobacterota, Halobacteria, Halobacterales, Haloferacaceae, Halorubrum, kocurii","Semi palmated plover fresh dropping","",35,100,1
"2563","ESV_024979","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","Semi palmated plover fresh dropping","",35,98.1,4
"2564","ESV_024980","Eukaryota, Florideophycidae, Rhodymeniophycidae, Rhodymeniophycidae, Rhodymeniophycidae, , ","Semi palmated plover fresh dropping","",34,79.4,3
"2565","ESV_024981","Archaea, Nanoarchaeota, Nanoarchaeia, Woesearchaeales, Woesearchaeales, Woesearchaeales, ","Least Sandpiper fresh dropping","",58,79.3,1
"2566","ESV_024981","Archaea, Nanoarchaeota, Nanoarchaeia, Woesearchaeales, Woesearchaeales, Woesearchaeales, ","Semi palmated plover fresh dropping","",33,79.3,1
"2567","ESV_024982","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, DEV007, DEV007, ","Semi palmated plover fresh dropping","",32,100,2
"2568","ESV_024983","Eukaryota, , , , , , ","Semi palmated plover fresh dropping","",32,100,3
"2569","ESV_024984","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, , ","Semi palmated plover fresh dropping","",31,85,4
"2570","ESV_024985","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, , ","Semi palmated plover fresh dropping","",30,84.1,6
"2571","ESV_024986","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, , ","Semi palmated plover fresh dropping","",29,84.1,6
"2572","ESV_024987","Eukaryota, Protalveolata, Syndiniales, Syndiniales, , , ","Semi palmated plover fresh dropping","",28,76,7
"2573","ESV_024988","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, Eimeria, ","Semi palmated plover fresh dropping","",27,84.4,3
"2574","ESV_024989","Archaea, Halobacterota, Halobacteria, Halobacterales, Haloferacaceae, , ","Killdeer fresh dropping","",8,100,6
"2575","ESV_024989","Archaea, Halobacterota, Halobacteria, Halobacterales, Haloferacaceae, , ","Semi palmated plover fresh dropping","",26,100,6
"2576","ESV_024990","Eukaryota, Parabasalia, Trichonymphea, Trichonymphea, Trichonymphea, Trichonympha, campanula","Semi palmated plover fresh dropping","",26,73.7,1
"2577","ESV_024991","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, , ","Least Sandpiper fresh dropping","",11,100,5
"2578","ESV_024991","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, , ","Semi palmated plover fresh dropping","",26,100,5
"2579","ESV_024992","Bacteria, Verrucomicrobiota, Verrucomicrobiae, , , , ","Least Sandpiper fresh dropping","",33,96.1,8
"2580","ESV_024992","Bacteria, Verrucomicrobiota, Verrucomicrobiae, , , , ","Semi palmated plover fresh dropping","",25,96.1,8
"2581","ESV_024993","Eukaryota, Ochrophyta, Chrysophyceae, unk_order, unk_family, Chlamydomyxa, ","Semi palmated plover fresh dropping","",25,90.1,1
"2582","ESV_024994","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Haloferula, ","Semi palmated plover fresh dropping","",25,98.9,1
"2583","ESV_024995","Eukaryota, Ochrophyta, Chrysophyceae, Synurales, Synurales, Mallomonas, insignis","Semi palmated plover fresh dropping","",24,74.1,1
"2584","ESV_024996","Eukaryota, Heterolobosea, Tetramitia, Tetramitia, Tetramitia, Allovahlkampfia, ","Semi palmated plover fresh dropping","",24,71.3,2
"2585","ESV_024997","Archaea, Halobacterota, Halobacteria, Halobacterales, , , ","Semi palmated plover fresh dropping","",24,100,4
"2586","ESV_024998","Bacteria, Verrucomicrobiota, Verrucomicrobiae, , , , ","Semi palmated plover fresh dropping","",23,92.4,5
"2587","ESV_024999","Eukaryota, Ciliophora, Intramacronucleata, Spirotrichea, Choreotrichia, Choreotrichia, ","Semi palmated plover fresh dropping","",23,96.7,1
"2588","ESV_025000","Eukaryota, Dinoflagellata, Dinophyceae, , , , ","Semi palmated plover fresh dropping","",23,95.2,4
"2589","ESV_025001","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, , ","Least Sandpiper fresh dropping","",11,100,18
"2590","ESV_025001","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, , ","Semi palmated plover fresh dropping","",23,100,18
"2591","ESV_025002","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Opitutales, Puniceicoccaceae, , ","Least Sandpiper fresh dropping","",15,96.1,4
"2592","ESV_025002","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Opitutales, Puniceicoccaceae, , ","Semi palmated plover fresh dropping","",22,96.1,4
"2593","ESV_025003","Bacteria, Campilobacterota, Campylobacteria, Campylobacterales, Campylobacteraceae, Campylobacter, ","Semi palmated plover fresh dropping","",22,100,6
"2594","ESV_025004","Bacteria, Desulfobacterota, , , , , ","Least Sandpiper fresh dropping","",37,96.1,5
"2595","ESV_025004","Bacteria, Desulfobacterota, , , , , ","Semi palmated plover fresh dropping","",22,96.1,5
"2596","ESV_025005","Bacteria, Verrucomicrobiota, Kiritimatiellae, WCHB1-41, WCHB1-41, WCHB1-41, ","Semi palmated plover fresh dropping","",22,96.2,2
"2597","ESV_025006","Bacteria, Proteobacteria, , , , , ","Least Sandpiper fresh dropping","",8,99,4
"2598","ESV_025006","Bacteria, Proteobacteria, , , , , ","Semi palmated plover fresh dropping","",21,99,4
"2599","ESV_025007","Eukaryota, Rotifera, Monogononta, Ploimida, Ploimida, Ploimida, ","Semi palmated plover fresh dropping","",21,96.9,1
"2600","ESV_025008","Eukaryota, Ochrophyta, Chrysophyceae, , , , ","Semi palmated plover fresh dropping","",21,89.9,3
"2601","ESV_025009","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter, ","Semi palmated plover fresh dropping","",21,98.1,6
"2602","ESV_025010","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, , ","Semi palmated plover fresh dropping","",20,83.5,5
"2603","ESV_025011",", , , , , , ","Semi palmated plover fresh dropping","",20,NA,NA
"2604","ESV_025012","Bacteria, , , , , , ","Least Sandpiper fresh dropping","",33,99,2
"2605","ESV_025012","Bacteria, , , , , , ","Semi palmated plover fresh dropping","",20,99,2
"2606","ESV_025013","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, , , ","Semi palmated plover fresh dropping","",20,96.1,13
"2607","ESV_025014","Archaea, Halobacterota, Halobacteria, Halobacterales, Haloferacaceae, , ","Semi palmated plover fresh dropping","",20,96.6,2
"2608","ESV_025015","Bacteria, Desulfobacterota, , , , , ","Semi palmated plover fresh dropping","",20,96.1,10
"2609","ESV_025016","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Roseovarius, tolerans","Semi palmated plover fresh dropping","",19,100,1
"2610","ESV_025017","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, , ","Semi palmated plover fresh dropping","",19,93.6,11
"2611","ESV_025018","Eukaryota, Peronosporomycetes, Peronosporomycetes, Peronosporomycetes, Peronosporomycetes, , ","Least Sandpiper fresh dropping","",54,100,1
"2612","ESV_025018","Eukaryota, Peronosporomycetes, Peronosporomycetes, Peronosporomycetes, Peronosporomycetes, , ","Semi palmated plover fresh dropping","",19,100,1
"2613","ESV_025019","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Roseovarius, pacificus","Least Sandpiper fresh dropping","",11,100,1
"2614","ESV_025019","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Roseovarius, pacificus","Semi palmated plover fresh dropping","",18,100,1
"2615","ESV_025020","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter, ","Semi palmated plover fresh dropping","",18,100,1
"2616","ESV_025021","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Killdeer fresh dropping","",17,100,3
"2617","ESV_025021","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Semi palmated plover fresh dropping","",18,100,3
"2618","ESV_025022","Eukaryota, Ciliophora, Intramacronucleata, Spirotrichea, Choreotrichia, Choreotrichia, ","Semi palmated plover fresh dropping","",17,96.7,1
"2619","ESV_025023","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, Eimeria, ","Semi palmated plover fresh dropping","",17,85.9,2
"2620","ESV_025024","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter, ","Semi palmated plover fresh dropping","",17,100,1
"2621","ESV_025025","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","Least Sandpiper fresh dropping","",64,99,4
"2622","ESV_025025","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","Semi palmated plover fresh dropping","",17,99,4
"2623","ESV_025026","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, Amphora, coffeiformis","Least Sandpiper fresh dropping","",203,98.4,1
"2624","ESV_025026","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, Amphora, coffeiformis","Semi palmated plover fresh dropping","",17,98.4,1
"2625","ESV_025027","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Haloferula, ","Semi palmated plover fresh dropping","",17,97.7,2
"2626","ESV_025028","Eukaryota, Aphelidea, Aphelidea, Aphelidea, Aphelidea, , ","Least Sandpiper fresh dropping","",14,89.7,1
"2627","ESV_025028","Eukaryota, Aphelidea, Aphelidea, Aphelidea, Aphelidea, , ","Semi palmated plover fresh dropping","",16,89.7,1
"2628","ESV_025029","Archaea, Halobacterota, Halobacteria, Halobacterales, Haloferacaceae, Haloterrigena, ","Semi palmated plover fresh dropping","",16,98.9,2
"2629","ESV_025030",", , , , , , ","Semi palmated plover fresh dropping","",16,NA,NA
"2630","ESV_025031","Bacteria, Planctomycetota, Planctomycetes, Pirellulales, Pirellulaceae, Rhodopirellula, lusitana","Semi palmated plover fresh dropping","",16,100,1
"2631","ESV_025032","Eukaryota, Ascomycota, Eurotiomycetes, Eurotiales, , , ","Killdeer fresh dropping","",23,98.4,5
"2632","ESV_025032","Eukaryota, Ascomycota, Eurotiomycetes, Eurotiales, , , ","Least Sandpiper fresh dropping","",9,98.4,5
"2633","ESV_025032","Eukaryota, Ascomycota, Eurotiomycetes, Eurotiales, , , ","Semi palmated plover fresh dropping","",16,98.4,5
"2634","ESV_025033","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter, ","Semi palmated plover fresh dropping","",16,98.1,1
"2635","ESV_025034","Eukaryota, , , , , , ","Least Sandpiper fresh dropping","",42,73.7,3
"2636","ESV_025034","Eukaryota, , , , , , ","Semi palmated plover fresh dropping","",16,73.7,3
"2637","ESV_025035","Archaea, Nanoarchaeota, Nanoarchaeia, Woesearchaeales, SCGC_AAA011-D5, SCGC_AAA011-D5, ","Semi palmated plover fresh dropping","",15,90.5,1
"2638","ESV_025036","Eukaryota, Dinoflagellata, Dinophyceae, Peridiniphycidae, Thoracosphaeraceae, Pfiesteria, ","Least Sandpiper fresh dropping","",27,100,2
"2639","ESV_025036","Eukaryota, Dinoflagellata, Dinophyceae, Peridiniphycidae, Thoracosphaeraceae, Pfiesteria, ","Semi palmated plover fresh dropping","",15,100,2
"2640","ESV_025037","Eukaryota, Cercozoa, , , , , ","Least Sandpiper fresh dropping","",13,93,1
"2641","ESV_025037","Eukaryota, Cercozoa, , , , , ","Semi palmated plover fresh dropping","",15,93,1
"2642","ESV_025038","Bacteria, Planctomycetota, OM190, OM190, OM190, OM190, ","Semi palmated plover fresh dropping","",15,99,1
"2643","ESV_025039","Archaea, Halobacterota, Halobacteria, Halobacterales, Haloferacaceae, Haloferax, ","Semi palmated plover fresh dropping","",15,98.9,1
"2644","ESV_025040","Eukaryota, Ciliophora, Intramacronucleata, Spirotrichea, Choreotrichia, Choreotrichia, ","Semi palmated plover fresh dropping","",15,96.7,1
"2645","ESV_025041","Eukaryota, Ochrophyta, Dictyochophyceae, Pedinellales, Pedinellales, Pedinellales, ","Least Sandpiper fresh dropping","",13,100,1
"2646","ESV_025041","Eukaryota, Ochrophyta, Dictyochophyceae, Pedinellales, Pedinellales, Pedinellales, ","Semi palmated plover fresh dropping","",15,100,1
"2647","ESV_025042","Eukaryota, Chlorophyta, Chlorodendrophyceae, , , , ","Semi palmated plover fresh dropping","",15,98.4,4
"2648","ESV_025043","Eukaryota, Cryptomycota, LKM11, LKM11, LKM11, LKM11, ","Semi palmated plover fresh dropping","",15,89.1,1
"2649","ESV_025044","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","Semi palmated plover fresh dropping","",15,98.1,34
"2650","ESV_025045","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, Eimeria, ","Semi palmated plover fresh dropping","",14,84.4,2
"2651","ESV_025046","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, Eimeria, ","Semi palmated plover fresh dropping","",14,84.4,2
"2652","ESV_025047","Eukaryota, Ochrophyta, Eustigmatophyceae, Eustigmatales, Eustigmatales, Nannochloropsis, ","Semi palmated plover fresh dropping","",14,98.3,2
"2653","ESV_025048","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, Eimeria, ","Semi palmated plover fresh dropping","",14,84.1,3
"2654","ESV_025049","Bacteria, Planctomycetota, Planctomycetes, Planctomycetales, Rubinisphaeraceae, , ","Semi palmated plover fresh dropping","",14,100,1
"2655","ESV_025050","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, Navicula, ","Least Sandpiper fresh dropping","",44,96.9,3
"2656","ESV_025050","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, Navicula, ","Semi palmated plover fresh dropping","",13,96.9,3
"2657","ESV_025051","Eukaryota, Prymnesiophyceae, Prymnesiophyceae, Isochrysidales, Isochrysidales, Isochrysis, galbana","Least Sandpiper fresh dropping","",8,100,1
"2658","ESV_025051","Eukaryota, Prymnesiophyceae, Prymnesiophyceae, Isochrysidales, Isochrysidales, Isochrysis, galbana","Semi palmated plover fresh dropping","",13,100,1
"2659","ESV_025052","Archaea, Halobacterota, Halobacteria, Halobacterales, Halomicrobiaceae, Halobonum, ","Semi palmated plover fresh dropping","",13,100,2
"2660","ESV_025053","Bacteria, Planctomycetota, Planctomycetes, Planctomycetales, Rubinisphaeraceae, , ","Semi palmated plover fresh dropping","",13,100,4
"2661","ESV_025054","Eukaryota, Aphelidea, Aphelidea, Aphelidea, Aphelidea, , ","Semi palmated plover fresh dropping","",13,88.9,1
"2662","ESV_025055","Eukaryota, Amoebozoa, Discosea, Discosea, Discosea, Discosea, ","Least Sandpiper fresh dropping","",13,91.4,1
"2663","ESV_025055","Eukaryota, Amoebozoa, Discosea, Discosea, Discosea, Discosea, ","Semi palmated plover fresh dropping","",13,91.4,1
"2664","ESV_025056","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, Cocconeis, ","Semi palmated plover fresh dropping","",13,80.2,2
"2665","ESV_025057","Eukaryota, Aphelidea, Aphelidea, Aphelidea, Aphelidea, , ","Semi palmated plover fresh dropping","",13,88.1,2
"2666","ESV_025058",", , , , , , ","Semi palmated plover fresh dropping","",12,NA,NA
"2667","ESV_025059","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, , ","Semi palmated plover fresh dropping","",12,99.1,15
"2668","ESV_025060","Bacteria, Proteobacteria, , , , , ","Semi palmated plover fresh dropping","",12,99.1,3
"2669","ESV_025061","Eukaryota, Amoebozoa, Tubulinea, Euamoebida, Euamoebida, , ","Least Sandpiper fresh dropping","",111,78.7,2
"2670","ESV_025061","Eukaryota, Amoebozoa, Tubulinea, Euamoebida, Euamoebida, , ","Semi palmated plover fresh dropping","",12,78.7,2
"2671","ESV_025062",", , , , , , ","Semi palmated plover fresh dropping","",12,NA,NA
"2672","ESV_025063","Eukaryota, Ciliophora, Intramacronucleata, Spirotrichea, Choreotrichia, Choreotrichia, ","Semi palmated plover fresh dropping","",12,96.7,1
"2673","ESV_025064","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, , ","Semi palmated plover fresh dropping","",12,98.1,30
"2674","ESV_025065","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, Eimeria, ","Semi palmated plover fresh dropping","",12,84.4,2
"2675","ESV_025066","Eukaryota, Protalveolata, Syndiniales, Syndiniales, , , ","Semi palmated plover fresh dropping","",12,83.1,2
"2676","ESV_025067","Bacteria, Bdellovibrionota, Oligoflexia, Silvanigrellales, Silvanigrellaceae, Silvanigrella, ","Semi palmated plover fresh dropping","",12,90.3,2
"2677","ESV_025068","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Marivita, ","Least Sandpiper fresh dropping","",9,100,2
"2678","ESV_025068","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Marivita, ","Semi palmated plover fresh dropping","",12,100,2
"2679","ESV_025069","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, Navicula, ","Semi palmated plover fresh dropping","",12,96.9,3
"2680","ESV_025070","Eukaryota, Pavlovophyceae, Pavlovophyceae, Pavlovophyceae, Pavlovophyceae, , ","Semi palmated plover fresh dropping","",12,97.7,2
"2681","ESV_025071","Archaea, Halobacterota, Halobacteria, Halobacterales, Haloferacaceae, Halorubrum, ","Semi palmated plover fresh dropping","",12,100,4
"2682","ESV_025072","Eukaryota, Chlorophyta, Chlorodendrophyceae, , , , ","Semi palmated plover fresh dropping","",12,98.4,4
"2683","ESV_025073","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, , ","Least Sandpiper fresh dropping","",30,99.2,2
"2684","ESV_025073","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, , ","Semi palmated plover fresh dropping","",11,99.2,2
"2685","ESV_025074","Archaea, Halobacterota, Halobacteria, Halobacterales, Haloferacaceae, , ","Semi palmated plover fresh dropping","",11,97.7,2
"2686","ESV_025075","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, Eimeria, ","Semi palmated plover fresh dropping","",11,87.4,2
"2687","ESV_025076","Eukaryota, Apicomplexa, Conoidasida, Coccidia, Eimeriorina, Eimeria, ","Semi palmated plover fresh dropping","",11,84.4,2
"2688","ESV_025077","Eukaryota, Cryptomycota, LKM11, LKM11, LKM11, LKM11, ","Semi palmated plover fresh dropping","",11,97.6,2
"2689","ESV_025078","Archaea, Halobacterota, Halobacteria, Halobacterales, Halomicrobiaceae, Halomarina, rubra","Semi palmated plover fresh dropping","",11,98.9,1
"2690","ESV_025079","Eukaryota, Diatomea, Bacillariophyceae, Bacillariophyceae, Bacillariophyceae, , ","Semi palmated plover fresh dropping","",11,94.5,6
"2691","ESV_025080","Eukaryota, Holozoa, Ichthyosporea, Rhinosporideacae, Rhinosporideacae, Rhinosporideacae, ","Semi palmated plover fresh dropping","",11,95.3,1
"2692","ESV_025081","Eukaryota, Ochrophyta, Chrysophyceae, , , , ","Least Sandpiper fresh dropping","",21,89.2,4
"2693","ESV_025081","Eukaryota, Ochrophyta, Chrysophyceae, , , , ","Semi palmated plover fresh dropping","",11,89.2,4
"2694","ESV_025082","Eukaryota, Amoebozoa, Discosea, Dactylopodida, Dactylopodida, Korotnevella, jeppesenii","Semi palmated plover fresh dropping","",10,94.1,1
"2695","ESV_025083","Eukaryota, Chlorophyta, Chlorophyceae, Chlorophyceae, Chlorophyceae, Chlorophyceae, ","Semi palmated plover fresh dropping","",10,99.2,2
"2696","ESV_025084","Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, , ","Semi palmated plover fresh dropping","",10,97,3
"2697","ESV_025085","Bacteria, Gemmatimonadota, , , , , ","Semi palmated plover fresh dropping","",10,95.2,4
"2698","ESV_025086","Eukaryota, Chlorophyta, Chlorodendrophyceae, , , , ","Semi palmated plover fresh dropping","",10,98.4,4
"2699","ESV_025087","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Tropicimonas, arenosa","Semi palmated plover fresh dropping","",10,99.1,1
"2700","ESV_025088","Bacteria, Dependentiae, Babeliae, Babeliales, , , ","Semi palmated plover fresh dropping","",10,91.5,2
"2701","ESV_025089","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, , ","Semi palmated plover fresh dropping","",10,100,4
