"","esv_id","kpcofgs","sample_type","ucsb_id","total_sample_number","total_percent_match","total_number_species"
"1865","ESV_011674","Fungi, Ascomycota, Sordariomycetes, Hypocreales, Stachybotryaceae, Stachybotrys, ","OCOO-S (0-10)","",15,100,5
"1866","ESV_016310","Fungi, Basidiomycota, Tremellomycetes, Filobasidiales, Filobasidiaceae, Filobasidium, Filobasidium_oeirense","BCOO-S (0-10)","",8,100,1
"1867","ESV_016310","Fungi, Basidiomycota, Tremellomycetes, Filobasidiales, Filobasidiaceae, Filobasidium, Filobasidium_oeirense","OCOO-S (0-10)","",8,100,1
"1868","ESV_016414","Fungi, Ascomycota, Leotiomycetes, Thelebolales, Thelebolaceae, Thelebolus, ","BCOO-S (0-10)","",15,100,8
"1869","ESV_017100","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, Vishniacozyma_dimennae","OCOO-S (0-10)","",10,98.9,1
"1870","ESV_017109","Fungi, Basidiomycota, Tremellomycetes, Filobasidiales, Filobasidiaceae, Filobasidium, ","OCOO-S (0-10)","",168,100,21
"1871","ESV_019617","Fungi, Ascomycota, Sordariomycetes, Sordariales, Chaetomiaceae, , ","BCOO-S (0-10)","",167,100,10
"1872","ESV_019626","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Sporormiaceae, Preussia, ","OCOO-S (0-10)","",50,93.6,2
"1873","ESV_019645","Fungi, Mortierellomycota, Mortierellomycetes, Mortierellales, Mortierellaceae, Mortierella, Mortierella_alpina","BCOC-D (30-40)","",70,94.9,1
"1874","ESV_019645","Fungi, Mortierellomycota, Mortierellomycetes, Mortierellales, Mortierellaceae, Mortierella, Mortierella_alpina","OCBC-D (30-40)","",862,94.9,1
"1875","ESV_019662","Fungi, Basidiomycota, Tremellomycetes, Filobasidiales, Filobasidiaceae, Filobasidium, ","BCOO-S (0-10)","",17,98.7,19
"1876","ESV_019662","Fungi, Basidiomycota, Tremellomycetes, Filobasidiales, Filobasidiaceae, Filobasidium, ","OCOO-S (0-10)","",14,98.7,19
"1877","ESV_019665","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, Vishniacozyma_dimennae","OCOO-S (0-10)","",13,99.4,1
"1878","ESV_019678","Fungi, Basidiomycota, Tremellomycetes, Filobasidiales, Filobasidiaceae, Filobasidium, ","BCOO-S (0-10)","",15,100,2
"1879","ESV_019678","Fungi, Basidiomycota, Tremellomycetes, Filobasidiales, Filobasidiaceae, Filobasidium, ","OCOO-S (0-10)","",21,100,2
"1880","ESV_019708","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Pleosporaceae, Stemphylium, ","BCOC-S (0-10)","",430,100,2
"1881","ESV_019708","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Pleosporaceae, Stemphylium, ","BCOO-S (0-10)","",38,100,2
"1882","ESV_019708","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Pleosporaceae, Stemphylium, ","OCBC-S (0-10)","",8,100,2
"1883","ESV_019708","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Pleosporaceae, Stemphylium, ","OCOO-S (0-10)","",141,100,2
"1884","ESV_019729","Fungi, Ascomycota, Sordariomycetes, Hypocreales, Cordycipitaceae, Lecanicillium, Lecanicillium_saksenae","BCOC-D (30-40)","",48,100,1
"1885","ESV_019732","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Pleosporaceae, Alternaria, ","OCOO-S (0-10)","",13,100,3
"1886","ESV_019765","Fungi, Mortierellomycota, Mortierellomycetes, Mortierellales, Mortierellaceae, Mortierella, Mortierella_alpina","OCOC-S (0-10)","",147,100,1
"1887","ESV_019771","Fungi, Ascomycota, Pezizomycetes, , , , ","OCBC-S (0-10)","",9,98.5,1
"1888","ESV_019777","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, Vishniacozyma_carnescens","BCOO-S (0-10)","",248,100,1
"1889","ESV_019777","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, Vishniacozyma_carnescens","OCBC-S (0-10)","",8,100,1
"1890","ESV_019777","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, Vishniacozyma_carnescens","OCOO-S (0-10)","",414,100,1
"1891","ESV_019778","Fungi, Ascomycota, Dothideomycetes, Capnodiales, Cladosporiaceae, Cladosporium, ","BCBC-S (0-10)","",159,100,5
"1892","ESV_019778","Fungi, Ascomycota, Dothideomycetes, Capnodiales, Cladosporiaceae, Cladosporium, ","BCOC-D (30-40)","",84,100,5
"1893","ESV_019778","Fungi, Ascomycota, Dothideomycetes, Capnodiales, Cladosporiaceae, Cladosporium, ","BCOO-S (0-10)","",118,100,5
"1894","ESV_019778","Fungi, Ascomycota, Dothideomycetes, Capnodiales, Cladosporiaceae, Cladosporium, ","OCBC-S (0-10)","",68,100,5
"1895","ESV_019778","Fungi, Ascomycota, Dothideomycetes, Capnodiales, Cladosporiaceae, Cladosporium, ","OCOO-S (0-10)","",461,100,5
"1896","ESV_019801","Fungi, Mortierellomycota, Mortierellomycetes, Mortierellales, Mortierellaceae, Mortierella, Mortierella_alpina","BCOO-S (0-10)","",13,100,1
"1897","ESV_019890","Fungi, Ascomycota, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium, ","OCOO-S (0-10)","",25,100,6
"1898","ESV_019913","Fungi, Basidiomycota, Tremellomycetes, Filobasidiales, Filobasidiaceae, Filobasidium, ","OCOO-S (0-10)","",66,100,5
"1899","ESV_019928","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, ","BCOO-S (0-10)","",8,100,2
"1900","ESV_019967","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, Aspergillus_flavipes","BCBC-S (0-10)","",54,100,1
"1901","ESV_019967","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, Aspergillus_flavipes","OCOO-S (0-10)","",12,100,1
"1902","ESV_020033","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, Vishniacozyma_victoriae","BCOO-S (0-10)","",23,100,1
"1903","ESV_020119","Fungi, Basidiomycota, Tremellomycetes, Filobasidiales, Filobasidiaceae, Filobasidium, ","BCOO-S (0-10)","",143,98.6,4
"1904","ESV_020119","Fungi, Basidiomycota, Tremellomycetes, Filobasidiales, Filobasidiaceae, Filobasidium, ","OCOO-S (0-10)","",614,98.6,4
"1905","ESV_020162","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","BCBC-S (0-10)","",24,100,4
"1906","ESV_020162","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","BCOO-D (30-40)","",618,100,4
"1907","ESV_020162","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","BCOO-S (0-10)","",35,100,4
"1908","ESV_020162","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCBC-S (0-10)","",165,100,4
"1909","ESV_020162","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCOC-S (0-10)","",48,100,4
"1910","ESV_020168","Fungi, Ascomycota, Sordariomycetes, Hypocreales, Nectriaceae, Fusarium, ","OCBC-S (0-10)","",14,100,2
"1911","ESV_020168","Fungi, Ascomycota, Sordariomycetes, Hypocreales, Nectriaceae, Fusarium, ","OCOC-S (0-10)","",16,100,2
"1912","ESV_020235","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","BCOO-S (0-10)","",48,100,3
"1913","ESV_020235","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCBC-S (0-10)","",63,100,3
"1914","ESV_020235","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCOC-S (0-10)","",56,100,3
"1915","ESV_020235","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCOO-S (0-10)","",372,100,3
"1916","ESV_020318","Fungi, Ascomycota, Sordariomycetes, Hypocreales, Cordycipitaceae, Lecanicillium, ","BCOO-S (0-10)","",15,100,2
"1917","ESV_020318","Fungi, Ascomycota, Sordariomycetes, Hypocreales, Cordycipitaceae, Lecanicillium, ","OCBC-S (0-10)","",30,100,2
"1918","ESV_020361","Fungi, Basidiomycota, Tremellomycetes, Filobasidiales, Filobasidiaceae, Filobasidium, ","OCOO-S (0-10)","",21,99.6,2
"1919","ESV_020405","Fungi, Ascomycota, Sordariomycetes, Lulworthiales, Lulworthiaceae, Lulworthia, ","BCOO-D (30-40)","",2165,79.9,1
"1920","ESV_020461","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Pleosporaceae, Alternaria, ","BCBC-S (0-10)","",24,100,3
"1921","ESV_020461","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Pleosporaceae, Alternaria, ","BCOO-S (0-10)","",26,100,3
"1922","ESV_020461","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Pleosporaceae, Alternaria, ","OCBC-S (0-10)","",112,100,3
"1923","ESV_020461","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Pleosporaceae, Alternaria, ","OCOC-S (0-10)","",12,100,3
"1924","ESV_020461","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Pleosporaceae, Alternaria, ","OCOO-S (0-10)","",29,100,3
"1925","ESV_020512","Fungi, Ascomycota, Sordariomycetes, Hypocreales, Nectriaceae, Fusarium, Fusarium_solani","BCBC-D (30-40)","",172,100,1
"1926","ESV_020534","Fungi, Ascomycota, Sordariomycetes, Sordariales, Lasiosphaeriaceae, Schizothecium, ","OCBC-S (0-10)","",24,98.3,1
"1927","ESV_020715","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Rhynchogastremataceae, Papiliotrema, ","BCBC-S (0-10)","",26,100,2
"1928","ESV_020715","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Rhynchogastremataceae, Papiliotrema, ","BCOO-S (0-10)","",14,100,2
"1929","ESV_020715","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Rhynchogastremataceae, Papiliotrema, ","OCOO-S (0-10)","",175,100,2
"1930","ESV_020742","Fungi, Mortierellomycota, Mortierellomycetes, Mortierellales, Mortierellaceae, Mortierella, Mortierella_alpina","OCOC-S (0-10)","",8,100,1
"1931","ESV_020783","Fungi, , , , , , ","OCBC-S (0-10)","",26,94.4,2
"1932","ESV_020868","Fungi, Ascomycota, Sordariomycetes, Microascales, , , ","BCOO-D (30-40)","",187,100,1
"1933","ESV_020905","Fungi, Ascomycota, Sordariomycetes, Hypocreales, Hypocreales_fam_Incertae_sedis, Acremonium, Acremonium_furcatum","BCOO-S (0-10)","",8,100,1
"1934","ESV_023480","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, ","BCOO-S (0-10)","",305,100,2
"1935","ESV_023480","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, ","OCBC-S (0-10)","",31,100,2
"1936","ESV_023480","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, ","OCOO-S (0-10)","",450,100,2
"1937","ESV_023705","Fungi, Ascomycota, Dothideomycetes, Capnodiales, Cladosporiaceae, Cladosporium, Cladosporium_aphidis","BCOC-D (30-40)","",80,100,1
"1938","ESV_024483","Fungi, Chytridiomycota, , , , , ","BCBC-S (0-10)","",16,99.1,1
"1939","ESV_024986","Fungi, Basidiomycota, Tremellomycetes, Tremellales, , , ","BCOO-S (0-10)","",16,99.5,3
"1940","ESV_026143","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, ","BCOC-S (0-10)","",31,100,1
"1941","ESV_026146","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, , ","BCBC-S (0-10)","",29,100,1
"1942","ESV_026171","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, ","OCOO-S (0-10)","",61,100,1
"1943","ESV_026177","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Didymellaceae, Boeremia, Boeremia_exigua","BCBC-S (0-10)","",443,100,1
"1944","ESV_026220","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Sporormiaceae, Preussia, ","BCOO-S (0-10)","",72,100,2
"1945","ESV_026220","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Sporormiaceae, Preussia, ","OCBC-S (0-10)","",639,100,2
"1946","ESV_026220","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Sporormiaceae, Preussia, ","OCOC-S (0-10)","",458,100,2
"1947","ESV_026220","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Sporormiaceae, Preussia, ","OCOO-S (0-10)","",175,100,2
"1948","ESV_027012","Fungi, Basidiomycota, Cystobasidiomycetes, Cystobasidiomycetes_ord_Incertae_sedis, Buckleyzymaceae, Buckleyzyma, Buckleyzyma_aurantiaca","OCBC-S (0-10)","",17,99.1,1
"1949","ESV_031818","Fungi, Ascomycota, Dothideomycetes, Capnodiales, Cladosporiaceae, Cladosporium, ","OCOC-D (30-40)","",85,99.6,16
"1950","ESV_036513","Fungi, Ascomycota, Dothideomycetes, Capnodiales, Cladosporiaceae, Cladosporium, ","OCOC-D (30-40)","",90,99.6,16
"1951","ESV_041840","Fungi, Ascomycota, Dothideomycetes, Capnodiales, Cladosporiaceae, Toxicocladosporium, Toxicocladosporium_irritans","BCOC-S (0-10)","",132,99.6,1
"1952","ESV_042148","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, Aspergillus_versicolor","OCOC-S (0-10)","",8,100,1
"1953","ESV_043287","Fungi, Ascomycota, Dothideomycetes, Pleosporales, , , ","BCOO-S (0-10)","",10,100,1
"1954","ESV_043287","Fungi, Ascomycota, Dothideomycetes, Pleosporales, , , ","OCOO-S (0-10)","",11,100,1
"1955","ESV_043335","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Sporormiaceae, Preussia, ","OCOO-S (0-10)","",10,98.6,1
"1956","ESV_043370","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","BCBC-S (0-10)","",45,100,3
"1957","ESV_043370","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","BCOO-S (0-10)","",218,100,3
"1958","ESV_043370","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCBC-S (0-10)","",264,100,3
"1959","ESV_043370","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCOC-S (0-10)","",72,100,3
"1960","ESV_043370","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCOO-S (0-10)","",344,100,3
"1961","ESV_043375","Fungi, Ascomycota, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium, Chaetomium_subspirale","OCBC-S (0-10)","",21,98.3,1
"1962","ESV_043375","Fungi, Ascomycota, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium, Chaetomium_subspirale","OCOC-S (0-10)","",607,98.3,1
"1963","ESV_043413","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, Petriella, ","BCOO-S (0-10)","",13,99.1,1
"1964","ESV_043413","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, Petriella, ","OCBC-S (0-10)","",22,99.1,1
"1965","ESV_043413","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, Petriella, ","OCOC-S (0-10)","",75,99.1,1
"1966","ESV_043413","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, Petriella, ","OCOO-D (30-40)","",1376,99.1,1
"1967","ESV_043470","Fungi, Ascomycota, Sordariomycetes, Hypocreales, Nectriaceae, , ","OCOO-S (0-10)","",13,99.6,4
"1968","ESV_043473","Fungi, Ascomycota, , , , , ","BCOO-S (0-10)","",9,91.3,2
"1969","ESV_043473","Fungi, Ascomycota, , , , , ","OCOO-S (0-10)","",12,91.3,2
"1970","ESV_043489","Fungi, Ascomycota, Sordariomycetes, Sordariales, Sordariales_fam_Incertae_sedis, Ramophialophora, ","BCOO-S (0-10)","",8,97.5,1
"1971","ESV_044038","Fungi, Glomeromycota, Glomeromycetes, Glomerales, Claroideoglomeraceae, Claroideoglomus, ","BCOO-D (30-40)","",5133,87.2,1
"1972","ESV_044039","Fungi, Ascomycota, Leotiomycetes, Helotiales, , , ","BCOO-D (30-40)","",4628,95.3,1
"1973","ESV_044039","Fungi, Ascomycota, Leotiomycetes, Helotiales, , , ","BCOO-S (0-10)","",175,95.3,1
"1974","ESV_044039","Fungi, Ascomycota, Leotiomycetes, Helotiales, , , ","OCBC-S (0-10)","",47,95.3,1
"1975","ESV_044039","Fungi, Ascomycota, Leotiomycetes, Helotiales, , , ","OCOO-S (0-10)","",75,95.3,1
"1976","ESV_044040","Fungi, Ascomycota, Dothideomycetes, Pleosporales, , , ","BCBC-S (0-10)","",93,99.1,5
"1977","ESV_044040","Fungi, Ascomycota, Dothideomycetes, Pleosporales, , , ","BCOC-D (30-40)","",347,99.1,5
"1978","ESV_044040","Fungi, Ascomycota, Dothideomycetes, Pleosporales, , , ","BCOO-D (30-40)","",2838,99.1,5
"1979","ESV_044041","Fungi, Glomeromycota, Glomeromycetes, Glomerales, Glomeraceae, , ","BCOO-D (30-40)","",1049,97.4,11
"1980","ESV_044042","Fungi, , , , , , ","BCOO-D (30-40)","",924,60.9,11
"1981","ESV_044043","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, , ","BCOO-D (30-40)","",545,99.6,3
"1982","ESV_044044","Fungi, Ascomycota, Sordariomycetes, , , , ","BCOO-D (30-40)","",148,86.7,2
"1983","ESV_044045","Fungi, Ascomycota, Sordariomycetes, Lulworthiales, Lulworthiaceae, Lulworthia, ","BCOO-D (30-40)","",145,79.5,1
"1984","ESV_044046","Fungi, Ascomycota, Leotiomycetes, Helotiales, , , ","BCOO-D (30-40)","",86,94.9,1
"1985","ESV_044047","Fungi, Glomeromycota, Glomeromycetes, Glomerales, Glomeraceae, , ","BCOO-D (30-40)","",84,96.8,14
"1986","ESV_044048","Fungi, Ascomycota, Dothideomycetes, Pleosporales, , , ","BCOO-D (30-40)","",76,98.7,5
"1987","ESV_044049","Fungi, Ascomycota, Leotiomycetes, Helotiales, , , ","BCOO-D (30-40)","",68,94.9,1
"1988","ESV_044050","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, , ","BCOO-D (30-40)","",66,99.6,3
"1989","ESV_044051","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, , ","BCOO-D (30-40)","",66,99.6,3
"1990","ESV_044052","Fungi, Ascomycota, Leotiomycetes, Helotiales, , , ","BCOO-D (30-40)","",61,94.9,1
"1991","ESV_044053","Fungi, Glomeromycota, Glomeromycetes, Glomerales, Claroideoglomeraceae, Claroideoglomus, ","BCOO-D (30-40)","",59,87.2,1
"1992","ESV_044054","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, , ","BCOO-D (30-40)","",51,99.6,2
"1993","ESV_044055","Fungi, Ascomycota, Dothideomycetes, Pleosporales, , , ","BCOO-D (30-40)","",36,98.7,5
"1994","ESV_044056","Fungi, Rozellomycota, Rozellomycotina_cls_Incertae_sedis, GS05, , , ","BCOO-D (30-40)","",26,62.4,1
"1995","ESV_044057","Fungi, , , , , , ","BCOO-D (30-40)","",20,61.1,12
"1996","ESV_044058","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","BCOO-D (30-40)","",17,99.6,5
"1997","ESV_044059","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, , ","BCOO-D (30-40)","",16,99.2,3
"1998","ESV_044060","Fungi, Ascomycota, Leotiomycetes, Helotiales, , , ","BCOO-D (30-40)","",15,94.4,1
"1999","ESV_044061","Fungi, Glomeromycota, Glomeromycetes, Glomerales, Glomeraceae, , ","BCOO-D (30-40)","",14,96.8,14
"2000","ESV_044062","Fungi, Glomeromycota, Glomeromycetes, Glomerales, Glomeraceae, , ","BCOO-D (30-40)","",11,96.8,14
"2001","ESV_044063","Fungi, Glomeromycota, Glomeromycetes, Glomerales, Claroideoglomeraceae, Claroideoglomus, ","BCOO-D (30-40)","",11,86.7,1
"2002","ESV_044064","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","BCOO-D (30-40)","",11,99.6,5
"2003","ESV_044065","Fungi, Glomeromycota, Glomeromycetes, Glomerales, Glomeraceae, Septoglomus, ","BCOO-D (30-40)","",10,95.8,1
"2004","ESV_044066","Fungi, Ascomycota, Sordariomycetes, , , , ","BCOO-D (30-40)","",10,86.4,1
"2005","ESV_044067","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, , ","BCOO-D (30-40)","",9,99.2,3
"2006","ESV_044068","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, , ","BCOO-D (30-40)","",9,99.2,3
"2007","ESV_044069","Fungi, Basidiomycota, Agaricomycetes, Agaricales, Nidulariaceae, Cyathus, Cyathus_stercoreus","BCOO-S (0-10)","",241,97.1,1
"2008","ESV_044070","Fungi, Basidiomycota, Wallemiomycetes, Wallemiales, Wallemiaceae, Wallemia, ","BCBC-S (0-10)","",1293,79.7,5
"2009","ESV_044070","Fungi, Basidiomycota, Wallemiomycetes, Wallemiales, Wallemiaceae, Wallemia, ","BCOC-D (30-40)","",162,79.7,5
"2010","ESV_044070","Fungi, Basidiomycota, Wallemiomycetes, Wallemiales, Wallemiaceae, Wallemia, ","BCOO-S (0-10)","",229,79.7,5
"2011","ESV_044070","Fungi, Basidiomycota, Wallemiomycetes, Wallemiales, Wallemiaceae, Wallemia, ","OCBC-S (0-10)","",1208,79.7,5
"2012","ESV_044070","Fungi, Basidiomycota, Wallemiomycetes, Wallemiales, Wallemiaceae, Wallemia, ","OCOC-S (0-10)","",624,79.7,5
"2013","ESV_044070","Fungi, Basidiomycota, Wallemiomycetes, Wallemiales, Wallemiaceae, Wallemia, ","OCOO-S (0-10)","",133,79.7,5
"2014","ESV_044071","Fungi, Mortierellomycota, Mortierellomycetes, Mortierellales, Mortierellaceae, Mortierella, Mortierella_alpina","BCOO-S (0-10)","",220,99.2,1
"2015","ESV_044071","Fungi, Mortierellomycota, Mortierellomycetes, Mortierellales, Mortierellaceae, Mortierella, Mortierella_alpina","OCBC-S (0-10)","",67,99.2,1
"2016","ESV_044071","Fungi, Mortierellomycota, Mortierellomycetes, Mortierellales, Mortierellaceae, Mortierella, Mortierella_alpina","OCOO-S (0-10)","",78,99.2,1
"2017","ESV_044072","Fungi, Basidiomycota, Agaricomycetes, Agaricales, Nidulariaceae, Cyathus, Cyathus_stercoreus","BCOO-S (0-10)","",141,99.7,1
"2018","ESV_044073","Fungi, Ascomycota, Sordariomycetes, Coniochaetales, Coniochaetaceae, Lecythophora, ","BCBC-S (0-10)","",194,85.1,5
"2019","ESV_044073","Fungi, Ascomycota, Sordariomycetes, Coniochaetales, Coniochaetaceae, Lecythophora, ","BCOO-S (0-10)","",83,85.1,5
"2020","ESV_044074","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","BCOO-S (0-10)","",34,100,2
"2021","ESV_044074","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCOC-S (0-10)","",8,100,2
"2022","ESV_044074","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCOO-S (0-10)","",11,100,2
"2023","ESV_044075","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, ","BCOO-S (0-10)","",32,88.6,4
"2024","ESV_044076","Fungi, Basidiomycota, Wallemiomycetes, Wallemiales, Wallemiaceae, Wallemia, Wallemia_mellicola","BCBC-S (0-10)","",58,77.5,1
"2025","ESV_044076","Fungi, Basidiomycota, Wallemiomycetes, Wallemiales, Wallemiaceae, Wallemia, Wallemia_mellicola","BCOO-S (0-10)","",30,77.5,1
"2026","ESV_044077","Fungi, Ascomycota, Sordariomycetes, Sordariales, Sordariales_fam_Incertae_sedis, Ramophialophora, ","BCBC-S (0-10)","",190,98.5,1
"2027","ESV_044077","Fungi, Ascomycota, Sordariomycetes, Sordariales, Sordariales_fam_Incertae_sedis, Ramophialophora, ","BCOC-D (30-40)","",83,98.5,1
"2028","ESV_044077","Fungi, Ascomycota, Sordariomycetes, Sordariales, Sordariales_fam_Incertae_sedis, Ramophialophora, ","BCOO-S (0-10)","",29,98.5,1
"2029","ESV_044077","Fungi, Ascomycota, Sordariomycetes, Sordariales, Sordariales_fam_Incertae_sedis, Ramophialophora, ","OCBC-S (0-10)","",135,98.5,1
"2030","ESV_044077","Fungi, Ascomycota, Sordariomycetes, Sordariales, Sordariales_fam_Incertae_sedis, Ramophialophora, ","OCOC-S (0-10)","",2953,98.5,1
"2031","ESV_044077","Fungi, Ascomycota, Sordariomycetes, Sordariales, Sordariales_fam_Incertae_sedis, Ramophialophora, ","OCOO-S (0-10)","",142,98.5,1
"2032","ESV_044078","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, Aspergillus_europaeus","BCBC-S (0-10)","",416,100,1
"2033","ESV_044078","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, Aspergillus_europaeus","BCOO-S (0-10)","",28,100,1
"2034","ESV_044078","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, Aspergillus_europaeus","OCOC-S (0-10)","",35,100,1
"2035","ESV_044078","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, Aspergillus_europaeus","OCOO-S (0-10)","",50,100,1
"2036","ESV_044079","Fungi, Chytridiomycota, , , , , ","BCOO-S (0-10)","",25,85.3,1
"2037","ESV_044080","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, ","BCOO-S (0-10)","",25,99.5,2
"2038","ESV_044081","Fungi, Rozellomycota, , , , , ","BCOO-S (0-10)","",23,93.8,3
"2039","ESV_044082","Fungi, Ascomycota, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium, ","BCOO-S (0-10)","",21,100,6
"2040","ESV_044083","Fungi, Ascomycota, Sordariomycetes, , , , ","BCBC-S (0-10)","",180,82.7,1
"2041","ESV_044083","Fungi, Ascomycota, Sordariomycetes, , , , ","BCOO-S (0-10)","",19,82.7,1
"2042","ESV_044083","Fungi, Ascomycota, Sordariomycetes, , , , ","OCOC-D (30-40)","",367,82.7,1
"2043","ESV_044084","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, ","BCOO-S (0-10)","",19,100,1
"2044","ESV_044085","Fungi, Basidiomycota, Agaricomycetes, Agaricales, Nidulariaceae, Cyathus, Cyathus_stercoreus","BCOO-S (0-10)","",18,98.8,1
"2045","ESV_044086","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, Penicillium_ovetense","BCOO-S (0-10)","",18,94.3,1
"2046","ESV_044087","Fungi, Basidiomycota, Agaricomycetes, Agaricales, Nidulariaceae, Cyathus, Cyathus_stercoreus","BCOO-S (0-10)","",17,98,1
