"","date","year","season","site","site_type","sample_type","year_samples","season_samples","site_samples","group","organisms_L"
"2738",2019-04-10,2019,"spring","VCC7","pool","FB250",196,124,2,"dragonfly",0.3
"2739",2019-04-10,2019,"spring","VCC7","pool","FB250",196,124,2,"larvae",0
"2740",2019-04-10,2019,"spring","VCC7","pool","FB250",196,124,2,"ept",0
"2741",2019-04-10,2019,"spring","VDSN","pool","FB250",196,124,2,"flies",6.1
"2742",2019-04-10,2019,"spring","VDSN","pool","FB250",196,124,2,"boaters",0
"2743",2019-04-10,2019,"spring","VDSN","pool","FB250",196,124,2,"mites",0
"2744",2019-04-10,2019,"spring","VDSN","pool","FB250",196,124,2,"crustaceans",310.4
"2745",2019-04-10,2019,"spring","VDSN","pool","FB250",196,124,2,"worms",25.6
"2746",2019-04-10,2019,"spring","VDSN","pool","FB250",196,124,2,"mollusks",0
"2747",2019-04-10,2019,"spring","VDSN","pool","FB250",196,124,2,"beetles",0.2
"2748",2019-04-10,2019,"spring","VDSN","pool","FB250",196,124,2,"springtail",0
"2749",2019-04-10,2019,"spring","VDSN","pool","FB250",196,124,2,"dragonfly",0
"2750",2019-04-10,2019,"spring","VDSN","pool","FB250",196,124,2,"larvae",0
"2751",2019-04-10,2019,"spring","VDSN","pool","FB250",196,124,2,"ept",0
"2752",2019-04-15,2019,"spring","VM3","pool","FB250",196,124,3,"flies",0
"2753",2019-04-15,2019,"spring","VM3","pool","FB250",196,124,3,"boaters",0
"2754",2019-04-15,2019,"spring","VM3","pool","FB250",196,124,3,"mites",0
"2755",2019-04-15,2019,"spring","VM3","pool","FB250",196,124,3,"crustaceans",690.4
"2756",2019-04-15,2019,"spring","VM3","pool","FB250",196,124,3,"worms",0.3
"2757",2019-04-15,2019,"spring","VM3","pool","FB250",196,124,3,"mollusks",0
"2758",2019-04-15,2019,"spring","VM3","pool","FB250",196,124,3,"beetles",0.8
"2759",2019-04-15,2019,"spring","VM3","pool","FB250",196,124,3,"springtail",0.1
"2760",2019-04-15,2019,"spring","VM3","pool","FB250",196,124,3,"dragonfly",0
"2761",2019-04-15,2019,"spring","VM3","pool","FB250",196,124,3,"larvae",0
"2762",2019-04-15,2019,"spring","VM3","pool","FB250",196,124,3,"ept",0
"2763",2019-04-15,2019,"spring","VM7","pool","FB250",196,124,3,"flies",1.6
"2764",2019-04-15,2019,"spring","VM7","pool","FB250",196,124,3,"boaters",0
"2765",2019-04-15,2019,"spring","VM7","pool","FB250",196,124,3,"mites",0
"2766",2019-04-15,2019,"spring","VM7","pool","FB250",196,124,3,"crustaceans",55.7
"2767",2019-04-15,2019,"spring","VM7","pool","FB250",196,124,3,"worms",4.1
"2768",2019-04-15,2019,"spring","VM7","pool","FB250",196,124,3,"mollusks",0
"2769",2019-04-15,2019,"spring","VM7","pool","FB250",196,124,3,"beetles",0
"2770",2019-04-15,2019,"spring","VM7","pool","FB250",196,124,3,"springtail",0
"2771",2019-04-15,2019,"spring","VM7","pool","FB250",196,124,3,"dragonfly",0
"2772",2019-04-15,2019,"spring","VM7","pool","FB250",196,124,3,"larvae",0
"2773",2019-04-15,2019,"spring","VM7","pool","FB250",196,124,3,"ept",0
"2774",2019-05-01,2019,"spring","VNVP10","pool","FB250",196,124,3,"flies",0
"2775",2019-05-01,2019,"spring","VNVP10","pool","FB250",196,124,3,"boaters",0
"2776",2019-05-01,2019,"spring","VNVP10","pool","FB250",196,124,3,"mites",0
"2777",2019-05-01,2019,"spring","VNVP10","pool","FB250",196,124,3,"crustaceans",8.8
"2778",2019-05-01,2019,"spring","VNVP10","pool","FB250",196,124,3,"worms",0
"2779",2019-05-01,2019,"spring","VNVP10","pool","FB250",196,124,3,"mollusks",0
"2780",2019-05-01,2019,"spring","VNVP10","pool","FB250",196,124,3,"beetles",0.3
"2781",2019-05-01,2019,"spring","VNVP10","pool","FB250",196,124,3,"springtail",0
"2782",2019-05-01,2019,"spring","VNVP10","pool","FB250",196,124,3,"dragonfly",0
"2783",2019-05-01,2019,"spring","VNVP10","pool","FB250",196,124,3,"larvae",0
"2784",2019-05-01,2019,"spring","VNVP10","pool","FB250",196,124,3,"ept",0
"2785",2019-05-02,2019,"spring","VM3","pool","FB250",196,124,3,"flies",0
"2786",2019-05-02,2019,"spring","VM3","pool","FB250",196,124,3,"boaters",0
"2787",2019-05-02,2019,"spring","VM3","pool","FB250",196,124,3,"mites",0
"2788",2019-05-02,2019,"spring","VM3","pool","FB250",196,124,3,"crustaceans",0.4
"2789",2019-05-02,2019,"spring","VM3","pool","FB250",196,124,3,"worms",0
"2790",2019-05-02,2019,"spring","VM3","pool","FB250",196,124,3,"mollusks",0
"2791",2019-05-02,2019,"spring","VM3","pool","FB250",196,124,3,"beetles",0
"2792",2019-05-02,2019,"spring","VM3","pool","FB250",196,124,3,"springtail",0
"2793",2019-05-02,2019,"spring","VM3","pool","FB250",196,124,3,"dragonfly",0
"2794",2019-05-02,2019,"spring","VM3","pool","FB250",196,124,3,"larvae",0
"2795",2019-05-02,2019,"spring","VM3","pool","FB250",196,124,3,"ept",0
"2796",2019-05-02,2019,"spring","VM7","pool","FB250",196,124,3,"flies",10.7
"2797",2019-05-02,2019,"spring","VM7","pool","FB250",196,124,3,"boaters",0
"2798",2019-05-02,2019,"spring","VM7","pool","FB250",196,124,3,"mites",0
"2799",2019-05-02,2019,"spring","VM7","pool","FB250",196,124,3,"crustaceans",1002.6
"2800",2019-05-02,2019,"spring","VM7","pool","FB250",196,124,3,"worms",551.4
"2801",2019-05-02,2019,"spring","VM7","pool","FB250",196,124,3,"mollusks",0
"2802",2019-05-02,2019,"spring","VM7","pool","FB250",196,124,3,"beetles",0
"2803",2019-05-02,2019,"spring","VM7","pool","FB250",196,124,3,"springtail",24.5
"2804",2019-05-02,2019,"spring","VM7","pool","FB250",196,124,3,"dragonfly",0
"2805",2019-05-02,2019,"spring","VM7","pool","FB250",196,124,3,"larvae",0
"2806",2019-05-02,2019,"spring","VM7","pool","FB250",196,124,3,"ept",0
"2807",2019-10-18,2019,"fall","PIER","slough","FB250",196,65,8,"flies",0
"2808",2019-10-18,2019,"fall","PIER","slough","FB250",196,65,8,"boaters",0.5
"2809",2019-10-18,2019,"fall","PIER","slough","FB250",196,65,8,"mites",0
"2810",2019-10-18,2019,"fall","PIER","slough","FB250",196,65,8,"crustaceans",2.3
"2811",2019-10-18,2019,"fall","PIER","slough","FB250",196,65,8,"worms",0.3
"2812",2019-10-18,2019,"fall","PIER","slough","FB250",196,65,8,"mollusks",0
"2813",2019-10-18,2019,"fall","PIER","slough","FB250",196,65,8,"beetles",0.9
"2814",2019-10-18,2019,"fall","PIER","slough","FB250",196,65,8,"springtail",0
"2815",2019-10-18,2019,"fall","PIER","slough","FB250",196,65,8,"dragonfly",0
"2816",2019-10-18,2019,"fall","PIER","slough","FB250",196,65,8,"larvae",0
"2817",2019-10-18,2019,"fall","PIER","slough","FB250",196,65,8,"ept",0
"2818",2019-10-25,2019,"fall","PIER","slough","FB250",196,65,8,"flies",0
"2819",2019-10-25,2019,"fall","PIER","slough","FB250",196,65,8,"boaters",1.1
"2820",2019-10-25,2019,"fall","PIER","slough","FB250",196,65,8,"mites",0
"2821",2019-10-25,2019,"fall","PIER","slough","FB250",196,65,8,"crustaceans",9.1
"2822",2019-10-25,2019,"fall","PIER","slough","FB250",196,65,8,"worms",0
"2823",2019-10-25,2019,"fall","PIER","slough","FB250",196,65,8,"mollusks",0
"2824",2019-10-25,2019,"fall","PIER","slough","FB250",196,65,8,"beetles",0
"2825",2019-10-25,2019,"fall","PIER","slough","FB250",196,65,8,"springtail",0
"2826",2019-10-25,2019,"fall","PIER","slough","FB250",196,65,8,"dragonfly",0
"2827",2019-10-25,2019,"fall","PIER","slough","FB250",196,65,8,"larvae",0
"2828",2019-10-25,2019,"fall","PIER","slough","FB250",196,65,8,"ept",0
"2829",2019-11-21,2019,"fall","PIER","slough","FB250",196,65,8,"flies",0
"2830",2019-11-21,2019,"fall","PIER","slough","FB250",196,65,8,"boaters",1.6
"2831",2019-11-21,2019,"fall","PIER","slough","FB250",196,65,8,"mites",0
"2832",2019-11-21,2019,"fall","PIER","slough","FB250",196,65,8,"crustaceans",0.1
"2833",2019-11-21,2019,"fall","PIER","slough","FB250",196,65,8,"worms",0
"2834",2019-11-21,2019,"fall","PIER","slough","FB250",196,65,8,"mollusks",0
"2835",2019-11-21,2019,"fall","PIER","slough","FB250",196,65,8,"beetles",0
"2836",2019-11-21,2019,"fall","PIER","slough","FB250",196,65,8,"springtail",0
"2837",2019-11-21,2019,"fall","PIER","slough","FB250",196,65,8,"dragonfly",0
"2838",2019-11-21,2019,"fall","PIER","slough","FB250",196,65,8,"larvae",0
"2839",2019-11-21,2019,"fall","PIER","slough","FB250",196,65,8,"ept",0
"2840",2019-11-25,2019,"fall","NPB1","slough","FB250",196,65,3,"flies",0.4
"2841",2019-11-25,2019,"fall","NPB1","slough","FB250",196,65,3,"boaters",0
"2842",2019-11-25,2019,"fall","NPB1","slough","FB250",196,65,3,"mites",0
"2843",2019-11-25,2019,"fall","NPB1","slough","FB250",196,65,3,"crustaceans",61.2
"2844",2019-11-25,2019,"fall","NPB1","slough","FB250",196,65,3,"worms",0.1
"2845",2019-11-25,2019,"fall","NPB1","slough","FB250",196,65,3,"mollusks",0
"2846",2019-11-25,2019,"fall","NPB1","slough","FB250",196,65,3,"beetles",0
"2847",2019-11-25,2019,"fall","NPB1","slough","FB250",196,65,3,"springtail",0
"2848",2019-11-25,2019,"fall","NPB1","slough","FB250",196,65,3,"dragonfly",0
"2849",2019-11-25,2019,"fall","NPB1","slough","FB250",196,65,3,"larvae",0
"2850",2019-11-25,2019,"fall","NPB1","slough","FB250",196,65,3,"ept",0
"2851",2019-11-25,2019,"fall","NPB2","slough","FB250",196,65,6,"flies",0
"2852",2019-11-25,2019,"fall","NPB2","slough","FB250",196,65,6,"boaters",0
"2853",2019-11-25,2019,"fall","NPB2","slough","FB250",196,65,6,"mites",0.4
"2854",2019-11-25,2019,"fall","NPB2","slough","FB250",196,65,6,"crustaceans",3.6
"2855",2019-11-25,2019,"fall","NPB2","slough","FB250",196,65,6,"worms",0
"2856",2019-11-25,2019,"fall","NPB2","slough","FB250",196,65,6,"mollusks",0
"2857",2019-11-25,2019,"fall","NPB2","slough","FB250",196,65,6,"beetles",0
"2858",2019-11-25,2019,"fall","NPB2","slough","FB250",196,65,6,"springtail",0
"2859",2019-11-25,2019,"fall","NPB2","slough","FB250",196,65,6,"dragonfly",0
"2860",2019-11-25,2019,"fall","NPB2","slough","FB250",196,65,6,"larvae",0
"2861",2019-11-25,2019,"fall","NPB2","slough","FB250",196,65,6,"ept",0
"2862",2019-12-11,2019,"winter","PIER","slough","FB250",196,99,8,"flies",0
"2863",2019-12-11,2019,"winter","PIER","slough","FB250",196,99,8,"boaters",2
"2864",2019-12-11,2019,"winter","PIER","slough","FB250",196,99,8,"mites",0
"2865",2019-12-11,2019,"winter","PIER","slough","FB250",196,99,8,"crustaceans",0.4
"2866",2019-12-11,2019,"winter","PIER","slough","FB250",196,99,8,"worms",0
"2867",2019-12-11,2019,"winter","PIER","slough","FB250",196,99,8,"mollusks",0
"2868",2019-12-11,2019,"winter","PIER","slough","FB250",196,99,8,"beetles",0
"2869",2019-12-11,2019,"winter","PIER","slough","FB250",196,99,8,"springtail",0.1
"2870",2019-12-11,2019,"winter","PIER","slough","FB250",196,99,8,"dragonfly",0
"2871",2019-12-11,2019,"winter","PIER","slough","FB250",196,99,8,"larvae",0
"2872",2019-12-11,2019,"winter","PIER","slough","FB250",196,99,8,"ept",0
"2873",2019-01-27,2019,"winter","VWCB6","pool","SW1",196,99,1,"flies",0
"2874",2019-01-27,2019,"winter","VWCB6","pool","SW1",196,99,1,"boaters",0
"2875",2019-01-27,2019,"winter","VWCB6","pool","SW1",196,99,1,"mites",0
"2876",2019-01-27,2019,"winter","VWCB6","pool","SW1",196,99,1,"crustaceans",2.01
"2877",2019-01-27,2019,"winter","VWCB6","pool","SW1",196,99,1,"worms",0.02
"2878",2019-01-27,2019,"winter","VWCB6","pool","SW1",196,99,1,"mollusks",0
"2879",2019-01-27,2019,"winter","VWCB6","pool","SW1",196,99,1,"beetles",0
"2880",2019-01-27,2019,"winter","VWCB6","pool","SW1",196,99,1,"springtail",0
"2881",2019-01-27,2019,"winter","VWCB6","pool","SW1",196,99,1,"dragonfly",0
"2882",2019-01-27,2019,"winter","VWCB6","pool","SW1",196,99,1,"larvae",0
"2883",2019-01-27,2019,"winter","VWCB6","pool","SW1",196,99,1,"ept",0
"2884",2019-01-27,2019,"winter","VDSN","pool","SW1",196,99,1,"flies",0
"2885",2019-01-27,2019,"winter","VDSN","pool","SW1",196,99,1,"boaters",0
"2886",2019-01-27,2019,"winter","VDSN","pool","SW1",196,99,1,"mites",0
"2887",2019-01-27,2019,"winter","VDSN","pool","SW1",196,99,1,"crustaceans",0.15
"2888",2019-01-27,2019,"winter","VDSN","pool","SW1",196,99,1,"worms",0
"2889",2019-01-27,2019,"winter","VDSN","pool","SW1",196,99,1,"mollusks",0
"2890",2019-01-27,2019,"winter","VDSN","pool","SW1",196,99,1,"beetles",0
"2891",2019-01-27,2019,"winter","VDSN","pool","SW1",196,99,1,"springtail",0
"2892",2019-01-27,2019,"winter","VDSN","pool","SW1",196,99,1,"dragonfly",0
"2893",2019-01-27,2019,"winter","VDSN","pool","SW1",196,99,1,"larvae",0
"2894",2019-01-27,2019,"winter","VDSN","pool","SW1",196,99,1,"ept",0
"2895",2019-01-28,2019,"winter","VP1","pool","SW1",196,99,4,"flies",0
"2896",2019-01-28,2019,"winter","VP1","pool","SW1",196,99,4,"boaters",0
"2897",2019-01-28,2019,"winter","VP1","pool","SW1",196,99,4,"mites",0
"2898",2019-01-28,2019,"winter","VP1","pool","SW1",196,99,4,"crustaceans",0.49
"2899",2019-01-28,2019,"winter","VP1","pool","SW1",196,99,4,"worms",0.01
"2900",2019-01-28,2019,"winter","VP1","pool","SW1",196,99,4,"mollusks",0
"2901",2019-01-28,2019,"winter","VP1","pool","SW1",196,99,4,"beetles",0
"2902",2019-01-28,2019,"winter","VP1","pool","SW1",196,99,4,"springtail",0.04
"2903",2019-01-28,2019,"winter","VP1","pool","SW1",196,99,4,"dragonfly",0
"2904",2019-01-28,2019,"winter","VP1","pool","SW1",196,99,4,"larvae",0
"2905",2019-01-28,2019,"winter","VP1","pool","SW1",196,99,4,"ept",0
"2906",2019-01-30,2019,"winter","NVP4","pool","SW1",196,99,3,"flies",0.04
"2907",2019-01-30,2019,"winter","NVP4","pool","SW1",196,99,3,"boaters",0
"2908",2019-01-30,2019,"winter","NVP4","pool","SW1",196,99,3,"mites",0
"2909",2019-01-30,2019,"winter","NVP4","pool","SW1",196,99,3,"crustaceans",6.71
"2910",2019-01-30,2019,"winter","NVP4","pool","SW1",196,99,3,"worms",0
"2911",2019-01-30,2019,"winter","NVP4","pool","SW1",196,99,3,"mollusks",0
"2912",2019-01-30,2019,"winter","NVP4","pool","SW1",196,99,3,"beetles",0
"2913",2019-01-30,2019,"winter","NVP4","pool","SW1",196,99,3,"springtail",0
"2914",2019-01-30,2019,"winter","NVP4","pool","SW1",196,99,3,"dragonfly",0
"2915",2019-01-30,2019,"winter","NVP4","pool","SW1",196,99,3,"larvae",0
"2916",2019-01-30,2019,"winter","NVP4","pool","SW1",196,99,3,"ept",0
"2917",2019-02-06,2019,"winter","DSP","pool","SW1",196,99,2,"flies",0.09
"2918",2019-02-06,2019,"winter","DSP","pool","SW1",196,99,2,"boaters",0
"2919",2019-02-06,2019,"winter","DSP","pool","SW1",196,99,2,"mites",0
"2920",2019-02-06,2019,"winter","DSP","pool","SW1",196,99,2,"crustaceans",0.03
"2921",2019-02-06,2019,"winter","DSP","pool","SW1",196,99,2,"worms",0.01
"2922",2019-02-06,2019,"winter","DSP","pool","SW1",196,99,2,"mollusks",0
"2923",2019-02-06,2019,"winter","DSP","pool","SW1",196,99,2,"beetles",0
"2924",2019-02-06,2019,"winter","DSP","pool","SW1",196,99,2,"springtail",0
"2925",2019-02-06,2019,"winter","DSP","pool","SW1",196,99,2,"dragonfly",0
"2926",2019-02-06,2019,"winter","DSP","pool","SW1",196,99,2,"larvae",0
"2927",2019-02-06,2019,"winter","DSP","pool","SW1",196,99,2,"ept",0
"2928",2019-02-07,2019,"winter","NVP2","pool","SW1",196,99,2,"flies",0
"2929",2019-02-07,2019,"winter","NVP2","pool","SW1",196,99,2,"boaters",0
"2930",2019-02-07,2019,"winter","NVP2","pool","SW1",196,99,2,"mites",0
"2931",2019-02-07,2019,"winter","NVP2","pool","SW1",196,99,2,"crustaceans",3.16
"2932",2019-02-07,2019,"winter","NVP2","pool","SW1",196,99,2,"worms",0
"2933",2019-02-07,2019,"winter","NVP2","pool","SW1",196,99,2,"mollusks",0
"2934",2019-02-07,2019,"winter","NVP2","pool","SW1",196,99,2,"beetles",0
"2935",2019-02-07,2019,"winter","NVP2","pool","SW1",196,99,2,"springtail",0
"2936",2019-02-07,2019,"winter","NVP2","pool","SW1",196,99,2,"dragonfly",0
"2937",2019-02-07,2019,"winter","NVP2","pool","SW1",196,99,2,"larvae",0
"2938",2019-02-07,2019,"winter","NVP2","pool","SW1",196,99,2,"ept",0
"2939",2019-02-08,2019,"winter","VNVP10","pool","SW1",196,99,3,"flies",0
"2940",2019-02-08,2019,"winter","VNVP10","pool","SW1",196,99,3,"boaters",0
"2941",2019-02-08,2019,"winter","VNVP10","pool","SW1",196,99,3,"mites",0
"2942",2019-02-08,2019,"winter","VNVP10","pool","SW1",196,99,3,"crustaceans",3.24
"2943",2019-02-08,2019,"winter","VNVP10","pool","SW1",196,99,3,"worms",0
"2944",2019-02-08,2019,"winter","VNVP10","pool","SW1",196,99,3,"mollusks",0
"2945",2019-02-08,2019,"winter","VNVP10","pool","SW1",196,99,3,"beetles",0
"2946",2019-02-08,2019,"winter","VNVP10","pool","SW1",196,99,3,"springtail",0
"2947",2019-02-08,2019,"winter","VNVP10","pool","SW1",196,99,3,"dragonfly",0
"2948",2019-02-08,2019,"winter","VNVP10","pool","SW1",196,99,3,"larvae",0
"2949",2019-02-08,2019,"winter","VNVP10","pool","SW1",196,99,3,"ept",0
"2950",2019-02-11,2019,"winter","VCC7","pool","SW1",196,99,1,"flies",0.01
"2951",2019-02-11,2019,"winter","VCC7","pool","SW1",196,99,1,"boaters",0
"2952",2019-02-11,2019,"winter","VCC7","pool","SW1",196,99,1,"mites",0.01
"2953",2019-02-11,2019,"winter","VCC7","pool","SW1",196,99,1,"crustaceans",3.99
"2954",2019-02-11,2019,"winter","VCC7","pool","SW1",196,99,1,"worms",0
"2955",2019-02-11,2019,"winter","VCC7","pool","SW1",196,99,1,"mollusks",0
"2956",2019-02-11,2019,"winter","VCC7","pool","SW1",196,99,1,"beetles",0.01
"2957",2019-02-11,2019,"winter","VCC7","pool","SW1",196,99,1,"springtail",0
"2958",2019-02-11,2019,"winter","VCC7","pool","SW1",196,99,1,"dragonfly",0
"2959",2019-02-11,2019,"winter","VCC7","pool","SW1",196,99,1,"larvae",0
"2960",2019-02-11,2019,"winter","VCC7","pool","SW1",196,99,1,"ept",0
"2961",2019-02-11,2019,"winter","VM3","pool","SW1",196,99,2,"flies",0
"2962",2019-02-11,2019,"winter","VM3","pool","SW1",196,99,2,"boaters",0
"2963",2019-02-11,2019,"winter","VM3","pool","SW1",196,99,2,"mites",0
"2964",2019-02-11,2019,"winter","VM3","pool","SW1",196,99,2,"crustaceans",7.54
"2965",2019-02-11,2019,"winter","VM3","pool","SW1",196,99,2,"worms",0
"2966",2019-02-11,2019,"winter","VM3","pool","SW1",196,99,2,"mollusks",0
"2967",2019-02-11,2019,"winter","VM3","pool","SW1",196,99,2,"beetles",0.01
"2968",2019-02-11,2019,"winter","VM3","pool","SW1",196,99,2,"springtail",0
"2969",2019-02-11,2019,"winter","VM3","pool","SW1",196,99,2,"dragonfly",0
"2970",2019-02-11,2019,"winter","VM3","pool","SW1",196,99,2,"larvae",0
"2971",2019-02-11,2019,"winter","VM3","pool","SW1",196,99,2,"ept",0
"2972",2019-02-11,2019,"winter","VM7","pool","SW1",196,99,2,"flies",0.03
"2973",2019-02-11,2019,"winter","VM7","pool","SW1",196,99,2,"boaters",0
"2974",2019-02-11,2019,"winter","VM7","pool","SW1",196,99,2,"mites",0.02
"2975",2019-02-11,2019,"winter","VM7","pool","SW1",196,99,2,"crustaceans",3.4
"2976",2019-02-11,2019,"winter","VM7","pool","SW1",196,99,2,"worms",0
"2977",2019-02-11,2019,"winter","VM7","pool","SW1",196,99,2,"mollusks",0
"2978",2019-02-11,2019,"winter","VM7","pool","SW1",196,99,2,"beetles",0
"2979",2019-02-11,2019,"winter","VM7","pool","SW1",196,99,2,"springtail",0
"2980",2019-02-11,2019,"winter","VM7","pool","SW1",196,99,2,"dragonfly",0
"2981",2019-02-11,2019,"winter","VM7","pool","SW1",196,99,2,"larvae",0
"2982",2019-02-11,2019,"winter","VM7","pool","SW1",196,99,2,"ept",0
"2983",2019-02-11,2019,"winter","VOW1","pool","SW1",196,99,2,"flies",0
"2984",2019-02-11,2019,"winter","VOW1","pool","SW1",196,99,2,"boaters",0
"2985",2019-02-11,2019,"winter","VOW1","pool","SW1",196,99,2,"mites",0
"2986",2019-02-11,2019,"winter","VOW1","pool","SW1",196,99,2,"crustaceans",8.83
"2987",2019-02-11,2019,"winter","VOW1","pool","SW1",196,99,2,"worms",0
"2988",2019-02-11,2019,"winter","VOW1","pool","SW1",196,99,2,"mollusks",0
"2989",2019-02-11,2019,"winter","VOW1","pool","SW1",196,99,2,"beetles",0
"2990",2019-02-11,2019,"winter","VOW1","pool","SW1",196,99,2,"springtail",0
"2991",2019-02-11,2019,"winter","VOW1","pool","SW1",196,99,2,"dragonfly",0
"2992",2019-02-11,2019,"winter","VOW1","pool","SW1",196,99,2,"larvae",0
"2993",2019-02-11,2019,"winter","VOW1","pool","SW1",196,99,2,"ept",0
"2994",2019-03-07,2019,"spring","VMMesa","pool","SW1",196,124,1,"flies",0.07
"2995",2019-03-07,2019,"spring","VMMesa","pool","SW1",196,124,1,"boaters",0
"2996",2019-03-07,2019,"spring","VMMesa","pool","SW1",196,124,1,"mites",0
"2997",2019-03-07,2019,"spring","VMMesa","pool","SW1",196,124,1,"crustaceans",8.16
"2998",2019-03-07,2019,"spring","VMMesa","pool","SW1",196,124,1,"worms",0.04
"2999",2019-03-07,2019,"spring","VMMesa","pool","SW1",196,124,1,"mollusks",0
"3000",2019-03-07,2019,"spring","VMMesa","pool","SW1",196,124,1,"beetles",0.01
"3001",2019-03-07,2019,"spring","VMMesa","pool","SW1",196,124,1,"springtail",0.01
"3002",2019-03-07,2019,"spring","VMMesa","pool","SW1",196,124,1,"dragonfly",0
"3003",2019-03-07,2019,"spring","VMMesa","pool","SW1",196,124,1,"larvae",0
"3004",2019-03-07,2019,"spring","VMMesa","pool","SW1",196,124,1,"ept",0
"3005",2019-03-13,2019,"spring","DSP","pool","SW1",196,124,2,"flies",0
"3006",2019-03-13,2019,"spring","DSP","pool","SW1",196,124,2,"boaters",0.02
"3007",2019-03-13,2019,"spring","DSP","pool","SW1",196,124,2,"mites",0.09
"3008",2019-03-13,2019,"spring","DSP","pool","SW1",196,124,2,"crustaceans",1.09
"3009",2019-03-13,2019,"spring","DSP","pool","SW1",196,124,2,"worms",0.01
"3010",2019-03-13,2019,"spring","DSP","pool","SW1",196,124,2,"mollusks",0
"3011",2019-03-13,2019,"spring","DSP","pool","SW1",196,124,2,"beetles",0.04
"3012",2019-03-13,2019,"spring","DSP","pool","SW1",196,124,2,"springtail",0
"3013",2019-03-13,2019,"spring","DSP","pool","SW1",196,124,2,"dragonfly",0
"3014",2019-03-13,2019,"spring","DSP","pool","SW1",196,124,2,"larvae",0
"3015",2019-03-13,2019,"spring","DSP","pool","SW1",196,124,2,"ept",0
"3016",2019-03-13,2019,"spring","VP1","pool","SW1",196,124,4,"flies",0.01
"3017",2019-03-13,2019,"spring","VP1","pool","SW1",196,124,4,"boaters",0.01
"3018",2019-03-13,2019,"spring","VP1","pool","SW1",196,124,4,"mites",0.07
"3019",2019-03-13,2019,"spring","VP1","pool","SW1",196,124,4,"crustaceans",6.92
"3020",2019-03-13,2019,"spring","VP1","pool","SW1",196,124,4,"worms",0
"3021",2019-03-13,2019,"spring","VP1","pool","SW1",196,124,4,"mollusks",0
"3022",2019-03-13,2019,"spring","VP1","pool","SW1",196,124,4,"beetles",0.1
"3023",2019-03-13,2019,"spring","VP1","pool","SW1",196,124,4,"springtail",0
"3024",2019-03-13,2019,"spring","VP1","pool","SW1",196,124,4,"dragonfly",0.01
"3025",2019-03-13,2019,"spring","VP1","pool","SW1",196,124,4,"larvae",0
"3026",2019-03-13,2019,"spring","VP1","pool","SW1",196,124,4,"ept",0
"3027",2019-03-14,2019,"spring","NVP4","pool","SW1",196,124,3,"flies",0
"3028",2019-03-14,2019,"spring","NVP4","pool","SW1",196,124,3,"boaters",0
"3029",2019-03-14,2019,"spring","NVP4","pool","SW1",196,124,3,"mites",0
"3030",2019-03-14,2019,"spring","NVP4","pool","SW1",196,124,3,"crustaceans",5.03
"3031",2019-03-14,2019,"spring","NVP4","pool","SW1",196,124,3,"worms",0
"3032",2019-03-14,2019,"spring","NVP4","pool","SW1",196,124,3,"mollusks",0
"3033",2019-03-14,2019,"spring","NVP4","pool","SW1",196,124,3,"beetles",0
"3034",2019-03-14,2019,"spring","NVP4","pool","SW1",196,124,3,"springtail",0
"3035",2019-03-14,2019,"spring","NVP4","pool","SW1",196,124,3,"dragonfly",0
"3036",2019-03-14,2019,"spring","NVP4","pool","SW1",196,124,3,"larvae",0
"3037",2019-03-14,2019,"spring","NVP4","pool","SW1",196,124,3,"ept",0
"3038",2019-04-08,2019,"spring","VNVP10","pool","SW1",196,124,3,"flies",0
"3039",2019-04-08,2019,"spring","VNVP10","pool","SW1",196,124,3,"boaters",0
"3040",2019-04-08,2019,"spring","VNVP10","pool","SW1",196,124,3,"mites",0
"3041",2019-04-08,2019,"spring","VNVP10","pool","SW1",196,124,3,"crustaceans",11.88
"3042",2019-04-08,2019,"spring","VNVP10","pool","SW1",196,124,3,"worms",0.01
"3043",2019-04-08,2019,"spring","VNVP10","pool","SW1",196,124,3,"mollusks",0
"3044",2019-04-08,2019,"spring","VNVP10","pool","SW1",196,124,3,"beetles",0
"3045",2019-04-08,2019,"spring","VNVP10","pool","SW1",196,124,3,"springtail",0
"3046",2019-04-08,2019,"spring","VNVP10","pool","SW1",196,124,3,"dragonfly",0
"3047",2019-04-08,2019,"spring","VNVP10","pool","SW1",196,124,3,"larvae",0
"3048",2019-04-08,2019,"spring","VNVP10","pool","SW1",196,124,3,"ept",0
"3049",2019-04-08,2019,"spring","VP1","pool","SW1",196,124,4,"flies",0
"3050",2019-04-08,2019,"spring","VP1","pool","SW1",196,124,4,"boaters",0.03
"3051",2019-04-08,2019,"spring","VP1","pool","SW1",196,124,4,"mites",0.01
"3052",2019-04-08,2019,"spring","VP1","pool","SW1",196,124,4,"crustaceans",6.88
"3053",2019-04-08,2019,"spring","VP1","pool","SW1",196,124,4,"worms",0
"3054",2019-04-08,2019,"spring","VP1","pool","SW1",196,124,4,"mollusks",0
"3055",2019-04-08,2019,"spring","VP1","pool","SW1",196,124,4,"beetles",0.02
"3056",2019-04-08,2019,"spring","VP1","pool","SW1",196,124,4,"springtail",0
"3057",2019-04-08,2019,"spring","VP1","pool","SW1",196,124,4,"dragonfly",0
"3058",2019-04-08,2019,"spring","VP1","pool","SW1",196,124,4,"larvae",0
"3059",2019-04-08,2019,"spring","VP1","pool","SW1",196,124,4,"ept",0
