"","date","year","season","breach_status","site","site_name","site_type","site_reserve","site_desc","sample_type","filter_method","DO_mg_L","DO_pct","cond_spec_mS_cm","sal_ppt","temp_c","baro_mm_Hg","pH","total","taxa","organisms_L","organisms_L_season","organisms_L_year","organisms_L_site","organisms_L_log","organisms_L_season_log","organisms_L_year_log","organisms_L_site_log"
"9863",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"coleoptera_hydraenidae",0,0,0,0,0,0,0,0
"9864",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"coleoptera_curculionidae_weavil",0,0,0,0,0,0,0,0
"9865",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"coleoptera_gyrindae_gyrinini",0,0,0,0,0,0,0,0
"9866",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"dipteran_sp",0,0,0,0,0,0,0,0
"9867",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"diptera_chironomid",0,0,0,0,0,0,0,0
"9868",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"diptera_ceratopogonidae",0,0,0,0,0,0,0,0
"9869",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"diptera_ephydridae",0,0,0,0,0,0,0,0
"9870",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"diptera_stratiomyidae",0,0,0,0,0,0,0,0
"9871",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"diptera_culicidae",0,0,0,0,0,0,0,0
"9872",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"diptera_syrphidae",0,0,0,0,0,0,0,0
"9873",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"tipulidae_larva",0,0,0,0,0,0,0,0
"9874",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"ephemeroptera",0,0,0,0,0,0,0,0
"9875",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"trichoptera_sp",0,0,0,0,0,0,0,0
"9876",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"hemiptera_corixidae_boatman",0,0,0,0,0,0,0,0
"9877",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"hemiptera_notonectidae",0,0,0,0,0,0,0,0
"9878",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"odonate",0,0,0,0,0,0,0,0
"9879",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"collembola_springtail",0,0,0,0,0,0,0,0
"9880",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"arachnida_acari",0,0,0,0,0,0,0,0
"9881",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"larvae",0,0,0,0,0,0,0,0
"9882",2022-05-10,2022,"spring","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","70 liters",7.715,109.5,67.6,59.95,19.05,NA,9.62,0.142857142857143,"terrestrials",0,0,0,0,0,0,0,0
"9883",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"ostracod",0,0,0,0,0,0,0,0
"9884",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"copepod",0.0142857142857143,0.000226757369614512,0.000476190476190476,0.00119047619047619,0.0141846349919564,0.000226731664047957,0.000476077133486095,0.00118976813558875
"9885",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"amphipod",0,0,0,0,0,0,0,0
"9886",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"isopod",0,0,0,0,0,0,0,0
"9887",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"cladocera",0.0142857142857143,0.000226757369614512,0.000476190476190476,0.00119047619047619,0.0141846349919564,0.000226731664047957,0.000476077133486095,0.00118976813558875
"9888",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"clam_shrimp",0,0,0,0,0,0,0,0
"9889",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"annelida_sp",0,0,0,0,0,0,0,0
"9890",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"annelida_oligochaete",0,0,0,0,0,0,0,0
"9891",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"annelida_polychaete",0,0,0,0,0,0,0,0
"9892",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"nematode",0,0,0,0,0,0,0,0
"9893",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"gastropod_snail",0,0,0,0,0,0,0,0
"9894",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"coleoptera_sp",0,0,0,0,0,0,0,0
"9895",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"coleoptera_hydrophilidae",0,0,0,0,0,0,0,0
"9896",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"coleoptera_dytiscidae",0,0,0,0,0,0,0,0
"9897",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"coleoptera_dytiscidae_agabus",0,0,0,0,0,0,0,0
"9898",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"coleoptera_dytiscidae_liodessus_affinis",0,0,0,0,0,0,0,0
"9899",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"coleoptera_hydraenidae",0,0,0,0,0,0,0,0
"9900",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"coleoptera_curculionidae_weavil",0,0,0,0,0,0,0,0
"9901",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"coleoptera_gyrindae_gyrinini",0,0,0,0,0,0,0,0
"9902",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"dipteran_sp",0,0,0,0,0,0,0,0
"9903",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"diptera_chironomid",0,0,0,0,0,0,0,0
"9904",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"diptera_ceratopogonidae",0,0,0,0,0,0,0,0
"9905",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"diptera_ephydridae",0,0,0,0,0,0,0,0
"9906",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"diptera_stratiomyidae",0,0,0,0,0,0,0,0
"9907",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"diptera_culicidae",0,0,0,0,0,0,0,0
"9908",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"diptera_syrphidae",0,0,0,0,0,0,0,0
"9909",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"tipulidae_larva",0,0,0,0,0,0,0,0
"9910",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"ephemeroptera",0,0,0,0,0,0,0,0
"9911",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"trichoptera_sp",0,0,0,0,0,0,0,0
"9912",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"hemiptera_corixidae_boatman",0,0,0,0,0,0,0,0
"9913",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"hemiptera_notonectidae",0,0,0,0,0,0,0,0
"9914",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"odonate",0,0,0,0,0,0,0,0
"9915",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"collembola_springtail",0,0,0,0,0,0,0,0
"9916",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"arachnida_acari",0,0,0,0,0,0,0,0
"9917",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"larvae",0,0,0,0,0,0,0,0
"9918",2022-05-11,2022,"spring","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","70 liters",9.4,111.1,0.398,0.3983,23.7,NA,9.11,0.0285714285714286,"terrestrials",0,0,0,0,0,0,0,0
"9919",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"ostracod",0,0,0,0,0,0,0,0
"9920",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"copepod",0,0,0,0,0,0,0,0
"9921",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"amphipod",0,0,0,0,0,0,0,0
"9922",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"isopod",0,0,0,0,0,0,0,0
"9923",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"cladocera",0,0,0,0,0,0,0,0
"9924",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"clam_shrimp",0,0,0,0,0,0,0,0
"9925",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"annelida_sp",0,0,0,0,0,0,0,0
"9926",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"annelida_oligochaete",0,0,0,0,0,0,0,0
"9927",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"annelida_polychaete",0,0,0,0,0,0,0,0
"9928",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"nematode",0,0,0,0,0,0,0,0
"9929",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"gastropod_snail",0,0,0,0,0,0,0,0
"9930",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"coleoptera_sp",0,0,0,0,0,0,0,0
"9931",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"coleoptera_hydrophilidae",0,0,0,0,0,0,0,0
"9932",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"coleoptera_dytiscidae",0,0,0,0,0,0,0,0
"9933",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"coleoptera_dytiscidae_agabus",0,0,0,0,0,0,0,0
"9934",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"coleoptera_dytiscidae_liodessus_affinis",0,0,0,0,0,0,0,0
"9935",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"coleoptera_hydraenidae",0,0,0,0,0,0,0,0
"9936",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"coleoptera_curculionidae_weavil",0,0,0,0,0,0,0,0
"9937",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"coleoptera_gyrindae_gyrinini",0,0,0,0,0,0,0,0
"9938",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"dipteran_sp",0,0,0,0,0,0,0,0
"9939",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"diptera_chironomid",0,0,0,0,0,0,0,0
"9940",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"diptera_ceratopogonidae",0,0,0,0,0,0,0,0
"9941",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"diptera_ephydridae",0,0,0,0,0,0,0,0
"9942",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"diptera_stratiomyidae",0,0,0,0,0,0,0,0
"9943",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"diptera_culicidae",0,0,0,0,0,0,0,0
"9944",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"diptera_syrphidae",0,0,0,0,0,0,0,0
"9945",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"tipulidae_larva",0,0,0,0,0,0,0,0
"9946",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"ephemeroptera",0,0,0,0,0,0,0,0
"9947",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"trichoptera_sp",0,0,0,0,0,0,0,0
"9948",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"hemiptera_corixidae_boatman",0,0,0,0,0,0,0,0
"9949",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"hemiptera_notonectidae",0,0,0,0,0,0,0,0
"9950",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"odonate",0,0,0,0,0,0,0,0
"9951",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"collembola_springtail",0,0,0,0,0,0,0,0
"9952",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"arachnida_acari",0,0,0,0,0,0,0,0
"9953",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"larvae",0,0,0,0,0,0,0,0
"9954",2022-05-11,2022,"spring","closed","NWP","West Pond","slough","NCOS","Pond","FB250","70 liters",11.34,136.1,0.001,0.0013,24.3,NA,9.31,0,"terrestrials",0,0,0,0,0,0,0,0
"9955",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"ostracod",128.357142857143,2.03741496598639,4.27857142857143,18.3367346938776,4.86257712826816,1.11100681353782,1.6636554983389,2.96200663884595
"9956",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"copepod",3.47142857142857,0.0551020408163265,0.115714285714286,0.495918367346939,1.49770794849079,0.0536374834037568,0.109494814796281,0.402740310781979
"9957",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"amphipod",0,0,0,0,0,0,0,0
"9958",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"isopod",0,0,0,0,0,0,0,0
"9959",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"cladocera",0,0,0,0,0,0,0,0
"9960",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"clam_shrimp",0,0,0,0,0,0,0,0
"9961",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"annelida_sp",0,0,0,0,0,0,0,0
"9962",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"annelida_oligochaete",0,0,0,0,0,0,0,0
"9963",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"annelida_polychaete",0,0,0,0,0,0,0,0
"9964",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"nematode",0,0,0,0,0,0,0,0
"9965",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"gastropod_snail",0,0,0,0,0,0,0,0
"9966",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"coleoptera_sp",0,0,0,0,0,0,0,0
"9967",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"coleoptera_hydrophilidae",0,0,0,0,0,0,0,0
"9968",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"coleoptera_dytiscidae",0,0,0,0,0,0,0,0
"9969",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"coleoptera_dytiscidae_agabus",0,0,0,0,0,0,0,0
"9970",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"coleoptera_dytiscidae_liodessus_affinis",0,0,0,0,0,0,0,0
"9971",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"coleoptera_hydraenidae",0,0,0,0,0,0,0,0
"9972",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"coleoptera_curculionidae_weavil",0,0,0,0,0,0,0,0
"9973",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"coleoptera_gyrindae_gyrinini",0,0,0,0,0,0,0,0
"9974",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"dipteran_sp",0,0,0,0,0,0,0,0
"9975",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"diptera_chironomid",0,0,0,0,0,0,0,0
"9976",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"diptera_ceratopogonidae",0,0,0,0,0,0,0,0
"9977",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"diptera_ephydridae",0,0,0,0,0,0,0,0
"9978",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"diptera_stratiomyidae",0,0,0,0,0,0,0,0
"9979",2022-05-12,2022,"spring","closed","NPB2","Upper Phelps Creek","slough","NCOS","Slough Inlet","FB250","70 liters",NA,NA,NA,NA,NA,NA,NA,131.842857142857,"diptera_culicidae",0,0,0,0,0,0,0,0
