"","date","season","site","site_type","sample_type","group","organisms_L"
"2734",2019-11-21,"fall","PIER","slough","FB250","crustaceans",0.1
"2735",2019-11-21,"fall","PIER","slough","FB250","worms",0
"2736",2019-11-21,"fall","PIER","slough","FB250","mollusks",0
"2737",2019-11-21,"fall","PIER","slough","FB250","beetles",0
"2738",2019-11-21,"fall","PIER","slough","FB250","springtail",0
"2739",2019-11-21,"fall","PIER","slough","FB250","dragonfly",0
"2740",2019-11-21,"fall","PIER","slough","FB250","larvae",0
"2741",2019-11-21,"fall","PIER","slough","FB250","ept",0
"2742",2019-11-25,"fall","NPB1","slough","FB250","flies",0.4
"2743",2019-11-25,"fall","NPB1","slough","FB250","boaters",0
"2744",2019-11-25,"fall","NPB1","slough","FB250","mites",0
"2745",2019-11-25,"fall","NPB1","slough","FB250","crustaceans",61.2
"2746",2019-11-25,"fall","NPB1","slough","FB250","worms",0.1
"2747",2019-11-25,"fall","NPB1","slough","FB250","mollusks",0
"2748",2019-11-25,"fall","NPB1","slough","FB250","beetles",0
"2749",2019-11-25,"fall","NPB1","slough","FB250","springtail",0
"2750",2019-11-25,"fall","NPB1","slough","FB250","dragonfly",0
"2751",2019-11-25,"fall","NPB1","slough","FB250","larvae",0
"2752",2019-11-25,"fall","NPB1","slough","FB250","ept",0
"2753",2019-11-25,"fall","NPB2","slough","FB250","flies",0
"2754",2019-11-25,"fall","NPB2","slough","FB250","boaters",0
"2755",2019-11-25,"fall","NPB2","slough","FB250","mites",0.4
"2756",2019-11-25,"fall","NPB2","slough","FB250","crustaceans",3.6
"2757",2019-11-25,"fall","NPB2","slough","FB250","worms",0
"2758",2019-11-25,"fall","NPB2","slough","FB250","mollusks",0
"2759",2019-11-25,"fall","NPB2","slough","FB250","beetles",0
"2760",2019-11-25,"fall","NPB2","slough","FB250","springtail",0
"2761",2019-11-25,"fall","NPB2","slough","FB250","dragonfly",0
"2762",2019-11-25,"fall","NPB2","slough","FB250","larvae",0
"2763",2019-11-25,"fall","NPB2","slough","FB250","ept",0
"2764",2019-12-11,"winter","PIER","slough","FB250","flies",0
"2765",2019-12-11,"winter","PIER","slough","FB250","boaters",2
"2766",2019-12-11,"winter","PIER","slough","FB250","mites",0
"2767",2019-12-11,"winter","PIER","slough","FB250","crustaceans",0.4
"2768",2019-12-11,"winter","PIER","slough","FB250","worms",0
"2769",2019-12-11,"winter","PIER","slough","FB250","mollusks",0
"2770",2019-12-11,"winter","PIER","slough","FB250","beetles",0
"2771",2019-12-11,"winter","PIER","slough","FB250","springtail",0.1
"2772",2019-12-11,"winter","PIER","slough","FB250","dragonfly",0
"2773",2019-12-11,"winter","PIER","slough","FB250","larvae",0
"2774",2019-12-11,"winter","PIER","slough","FB250","ept",0
"2775",2019-01-27,"winter","VWCB6","pool","SW1","flies",0
"2776",2019-01-27,"winter","VWCB6","pool","SW1","boaters",0
"2777",2019-01-27,"winter","VWCB6","pool","SW1","mites",0
"2778",2019-01-27,"winter","VWCB6","pool","SW1","crustaceans",2.01
"2779",2019-01-27,"winter","VWCB6","pool","SW1","worms",0.02
"2780",2019-01-27,"winter","VWCB6","pool","SW1","mollusks",0
"2781",2019-01-27,"winter","VWCB6","pool","SW1","beetles",0
"2782",2019-01-27,"winter","VWCB6","pool","SW1","springtail",0
"2783",2019-01-27,"winter","VWCB6","pool","SW1","dragonfly",0
"2784",2019-01-27,"winter","VWCB6","pool","SW1","larvae",0
"2785",2019-01-27,"winter","VWCB6","pool","SW1","ept",0
"2786",2019-01-27,"winter","VDSN","pool","SW1","flies",0
"2787",2019-01-27,"winter","VDSN","pool","SW1","boaters",0
"2788",2019-01-27,"winter","VDSN","pool","SW1","mites",0
"2789",2019-01-27,"winter","VDSN","pool","SW1","crustaceans",0.15
"2790",2019-01-27,"winter","VDSN","pool","SW1","worms",0
"2791",2019-01-27,"winter","VDSN","pool","SW1","mollusks",0
"2792",2019-01-27,"winter","VDSN","pool","SW1","beetles",0
"2793",2019-01-27,"winter","VDSN","pool","SW1","springtail",0
"2794",2019-01-27,"winter","VDSN","pool","SW1","dragonfly",0
"2795",2019-01-27,"winter","VDSN","pool","SW1","larvae",0
"2796",2019-01-27,"winter","VDSN","pool","SW1","ept",0
"2797",2019-01-28,"winter","VP1","pool","SW1","flies",0
"2798",2019-01-28,"winter","VP1","pool","SW1","boaters",0
"2799",2019-01-28,"winter","VP1","pool","SW1","mites",0
"2800",2019-01-28,"winter","VP1","pool","SW1","crustaceans",0.49
"2801",2019-01-28,"winter","VP1","pool","SW1","worms",0.01
"2802",2019-01-28,"winter","VP1","pool","SW1","mollusks",0
"2803",2019-01-28,"winter","VP1","pool","SW1","beetles",0
"2804",2019-01-28,"winter","VP1","pool","SW1","springtail",0.04
"2805",2019-01-28,"winter","VP1","pool","SW1","dragonfly",0
"2806",2019-01-28,"winter","VP1","pool","SW1","larvae",0
"2807",2019-01-28,"winter","VP1","pool","SW1","ept",0
"2808",2019-01-30,"winter","NVP4","pool","SW1","flies",0.04
"2809",2019-01-30,"winter","NVP4","pool","SW1","boaters",0
"2810",2019-01-30,"winter","NVP4","pool","SW1","mites",0
"2811",2019-01-30,"winter","NVP4","pool","SW1","crustaceans",6.71
"2812",2019-01-30,"winter","NVP4","pool","SW1","worms",0
"2813",2019-01-30,"winter","NVP4","pool","SW1","mollusks",0
"2814",2019-01-30,"winter","NVP4","pool","SW1","beetles",0
"2815",2019-01-30,"winter","NVP4","pool","SW1","springtail",0
"2816",2019-01-30,"winter","NVP4","pool","SW1","dragonfly",0
"2817",2019-01-30,"winter","NVP4","pool","SW1","larvae",0
"2818",2019-01-30,"winter","NVP4","pool","SW1","ept",0
"2819",2019-02-06,"winter","DSP","pool","SW1","flies",0.09
"2820",2019-02-06,"winter","DSP","pool","SW1","boaters",0
"2821",2019-02-06,"winter","DSP","pool","SW1","mites",0
"2822",2019-02-06,"winter","DSP","pool","SW1","crustaceans",0.03
"2823",2019-02-06,"winter","DSP","pool","SW1","worms",0.01
"2824",2019-02-06,"winter","DSP","pool","SW1","mollusks",0
"2825",2019-02-06,"winter","DSP","pool","SW1","beetles",0
"2826",2019-02-06,"winter","DSP","pool","SW1","springtail",0
"2827",2019-02-06,"winter","DSP","pool","SW1","dragonfly",0
"2828",2019-02-06,"winter","DSP","pool","SW1","larvae",0
"2829",2019-02-06,"winter","DSP","pool","SW1","ept",0
"2830",2019-02-07,"winter","NVP2","pool","SW1","flies",0
"2831",2019-02-07,"winter","NVP2","pool","SW1","boaters",0
"2832",2019-02-07,"winter","NVP2","pool","SW1","mites",0
"2833",2019-02-07,"winter","NVP2","pool","SW1","crustaceans",3.16
"2834",2019-02-07,"winter","NVP2","pool","SW1","worms",0
"2835",2019-02-07,"winter","NVP2","pool","SW1","mollusks",0
"2836",2019-02-07,"winter","NVP2","pool","SW1","beetles",0
"2837",2019-02-07,"winter","NVP2","pool","SW1","springtail",0
"2838",2019-02-07,"winter","NVP2","pool","SW1","dragonfly",0
"2839",2019-02-07,"winter","NVP2","pool","SW1","larvae",0
"2840",2019-02-07,"winter","NVP2","pool","SW1","ept",0
"2841",2019-02-08,"winter","VNVP10","pool","SW1","flies",0
"2842",2019-02-08,"winter","VNVP10","pool","SW1","boaters",0
"2843",2019-02-08,"winter","VNVP10","pool","SW1","mites",0
"2844",2019-02-08,"winter","VNVP10","pool","SW1","crustaceans",3.24
"2845",2019-02-08,"winter","VNVP10","pool","SW1","worms",0
"2846",2019-02-08,"winter","VNVP10","pool","SW1","mollusks",0
"2847",2019-02-08,"winter","VNVP10","pool","SW1","beetles",0
"2848",2019-02-08,"winter","VNVP10","pool","SW1","springtail",0
"2849",2019-02-08,"winter","VNVP10","pool","SW1","dragonfly",0
"2850",2019-02-08,"winter","VNVP10","pool","SW1","larvae",0
"2851",2019-02-08,"winter","VNVP10","pool","SW1","ept",0
"2852",2019-02-11,"winter","VCC7","pool","SW1","flies",0.01
"2853",2019-02-11,"winter","VCC7","pool","SW1","boaters",0
"2854",2019-02-11,"winter","VCC7","pool","SW1","mites",0.01
"2855",2019-02-11,"winter","VCC7","pool","SW1","crustaceans",3.99
"2856",2019-02-11,"winter","VCC7","pool","SW1","worms",0
"2857",2019-02-11,"winter","VCC7","pool","SW1","mollusks",0
"2858",2019-02-11,"winter","VCC7","pool","SW1","beetles",0.01
"2859",2019-02-11,"winter","VCC7","pool","SW1","springtail",0
"2860",2019-02-11,"winter","VCC7","pool","SW1","dragonfly",0
"2861",2019-02-11,"winter","VCC7","pool","SW1","larvae",0
"2862",2019-02-11,"winter","VCC7","pool","SW1","ept",0
"2863",2019-02-11,"winter","VM3","pool","SW1","flies",0
"2864",2019-02-11,"winter","VM3","pool","SW1","boaters",0
"2865",2019-02-11,"winter","VM3","pool","SW1","mites",0
"2866",2019-02-11,"winter","VM3","pool","SW1","crustaceans",7.54
"2867",2019-02-11,"winter","VM3","pool","SW1","worms",0
"2868",2019-02-11,"winter","VM3","pool","SW1","mollusks",0
"2869",2019-02-11,"winter","VM3","pool","SW1","beetles",0.01
"2870",2019-02-11,"winter","VM3","pool","SW1","springtail",0
"2871",2019-02-11,"winter","VM3","pool","SW1","dragonfly",0
"2872",2019-02-11,"winter","VM3","pool","SW1","larvae",0
"2873",2019-02-11,"winter","VM3","pool","SW1","ept",0
"2874",2019-02-11,"winter","VM7","pool","SW1","flies",0.03
"2875",2019-02-11,"winter","VM7","pool","SW1","boaters",0
"2876",2019-02-11,"winter","VM7","pool","SW1","mites",0.02
"2877",2019-02-11,"winter","VM7","pool","SW1","crustaceans",3.4
"2878",2019-02-11,"winter","VM7","pool","SW1","worms",0
"2879",2019-02-11,"winter","VM7","pool","SW1","mollusks",0
"2880",2019-02-11,"winter","VM7","pool","SW1","beetles",0
"2881",2019-02-11,"winter","VM7","pool","SW1","springtail",0
"2882",2019-02-11,"winter","VM7","pool","SW1","dragonfly",0
"2883",2019-02-11,"winter","VM7","pool","SW1","larvae",0
"2884",2019-02-11,"winter","VM7","pool","SW1","ept",0
"2885",2019-02-11,"winter","VOW1","pool","SW1","flies",0
"2886",2019-02-11,"winter","VOW1","pool","SW1","boaters",0
"2887",2019-02-11,"winter","VOW1","pool","SW1","mites",0
"2888",2019-02-11,"winter","VOW1","pool","SW1","crustaceans",8.83
"2889",2019-02-11,"winter","VOW1","pool","SW1","worms",0
"2890",2019-02-11,"winter","VOW1","pool","SW1","mollusks",0
"2891",2019-02-11,"winter","VOW1","pool","SW1","beetles",0
"2892",2019-02-11,"winter","VOW1","pool","SW1","springtail",0
"2893",2019-02-11,"winter","VOW1","pool","SW1","dragonfly",0
"2894",2019-02-11,"winter","VOW1","pool","SW1","larvae",0
"2895",2019-02-11,"winter","VOW1","pool","SW1","ept",0
"2896",2019-03-07,"spring","VMMesa","pool","SW1","flies",0.07
"2897",2019-03-07,"spring","VMMesa","pool","SW1","boaters",0
"2898",2019-03-07,"spring","VMMesa","pool","SW1","mites",0
"2899",2019-03-07,"spring","VMMesa","pool","SW1","crustaceans",8.16
"2900",2019-03-07,"spring","VMMesa","pool","SW1","worms",0.04
"2901",2019-03-07,"spring","VMMesa","pool","SW1","mollusks",0
"2902",2019-03-07,"spring","VMMesa","pool","SW1","beetles",0.01
"2903",2019-03-07,"spring","VMMesa","pool","SW1","springtail",0.01
"2904",2019-03-07,"spring","VMMesa","pool","SW1","dragonfly",0
"2905",2019-03-07,"spring","VMMesa","pool","SW1","larvae",0
"2906",2019-03-07,"spring","VMMesa","pool","SW1","ept",0
"2907",2019-03-13,"spring","DSP","pool","SW1","flies",0
"2908",2019-03-13,"spring","DSP","pool","SW1","boaters",0.02
"2909",2019-03-13,"spring","DSP","pool","SW1","mites",0.09
"2910",2019-03-13,"spring","DSP","pool","SW1","crustaceans",1.09
"2911",2019-03-13,"spring","DSP","pool","SW1","worms",0.01
"2912",2019-03-13,"spring","DSP","pool","SW1","mollusks",0
"2913",2019-03-13,"spring","DSP","pool","SW1","beetles",0.04
"2914",2019-03-13,"spring","DSP","pool","SW1","springtail",0
"2915",2019-03-13,"spring","DSP","pool","SW1","dragonfly",0
"2916",2019-03-13,"spring","DSP","pool","SW1","larvae",0
"2917",2019-03-13,"spring","DSP","pool","SW1","ept",0
"2918",2019-03-13,"spring","VP1","pool","SW1","flies",0.01
"2919",2019-03-13,"spring","VP1","pool","SW1","boaters",0.01
"2920",2019-03-13,"spring","VP1","pool","SW1","mites",0.07
"2921",2019-03-13,"spring","VP1","pool","SW1","crustaceans",6.92
"2922",2019-03-13,"spring","VP1","pool","SW1","worms",0
"2923",2019-03-13,"spring","VP1","pool","SW1","mollusks",0
"2924",2019-03-13,"spring","VP1","pool","SW1","beetles",0.1
"2925",2019-03-13,"spring","VP1","pool","SW1","springtail",0
"2926",2019-03-13,"spring","VP1","pool","SW1","dragonfly",0.01
"2927",2019-03-13,"spring","VP1","pool","SW1","larvae",0
"2928",2019-03-13,"spring","VP1","pool","SW1","ept",0
"2929",2019-03-14,"spring","NVP4","pool","SW1","flies",0
"2930",2019-03-14,"spring","NVP4","pool","SW1","boaters",0
"2931",2019-03-14,"spring","NVP4","pool","SW1","mites",0
"2932",2019-03-14,"spring","NVP4","pool","SW1","crustaceans",5.03
"2933",2019-03-14,"spring","NVP4","pool","SW1","worms",0
"2934",2019-03-14,"spring","NVP4","pool","SW1","mollusks",0
"2935",2019-03-14,"spring","NVP4","pool","SW1","beetles",0
"2936",2019-03-14,"spring","NVP4","pool","SW1","springtail",0
"2937",2019-03-14,"spring","NVP4","pool","SW1","dragonfly",0
"2938",2019-03-14,"spring","NVP4","pool","SW1","larvae",0
"2939",2019-03-14,"spring","NVP4","pool","SW1","ept",0
"2940",2019-04-08,"spring","VNVP10","pool","SW1","flies",0
"2941",2019-04-08,"spring","VNVP10","pool","SW1","boaters",0
"2942",2019-04-08,"spring","VNVP10","pool","SW1","mites",0
"2943",2019-04-08,"spring","VNVP10","pool","SW1","crustaceans",11.88
"2944",2019-04-08,"spring","VNVP10","pool","SW1","worms",0.01
"2945",2019-04-08,"spring","VNVP10","pool","SW1","mollusks",0
"2946",2019-04-08,"spring","VNVP10","pool","SW1","beetles",0
"2947",2019-04-08,"spring","VNVP10","pool","SW1","springtail",0
"2948",2019-04-08,"spring","VNVP10","pool","SW1","dragonfly",0
"2949",2019-04-08,"spring","VNVP10","pool","SW1","larvae",0
"2950",2019-04-08,"spring","VNVP10","pool","SW1","ept",0
"2951",2019-04-08,"spring","VP1","pool","SW1","flies",0
"2952",2019-04-08,"spring","VP1","pool","SW1","boaters",0.03
"2953",2019-04-08,"spring","VP1","pool","SW1","mites",0.01
"2954",2019-04-08,"spring","VP1","pool","SW1","crustaceans",6.88
"2955",2019-04-08,"spring","VP1","pool","SW1","worms",0
"2956",2019-04-08,"spring","VP1","pool","SW1","mollusks",0
"2957",2019-04-08,"spring","VP1","pool","SW1","beetles",0.02
"2958",2019-04-08,"spring","VP1","pool","SW1","springtail",0
"2959",2019-04-08,"spring","VP1","pool","SW1","dragonfly",0
"2960",2019-04-08,"spring","VP1","pool","SW1","larvae",0
"2961",2019-04-08,"spring","VP1","pool","SW1","ept",0
"2962",2019-04-08,"spring","VOW1","pool","SW1","flies",0
"2963",2019-04-08,"spring","VOW1","pool","SW1","boaters",0
"2964",2019-04-08,"spring","VOW1","pool","SW1","mites",0
"2965",2019-04-08,"spring","VOW1","pool","SW1","crustaceans",3.02
"2966",2019-04-08,"spring","VOW1","pool","SW1","worms",0
"2967",2019-04-08,"spring","VOW1","pool","SW1","mollusks",0
"2968",2019-04-08,"spring","VOW1","pool","SW1","beetles",0.06
"2969",2019-04-08,"spring","VOW1","pool","SW1","springtail",0
"2970",2019-04-08,"spring","VOW1","pool","SW1","dragonfly",0
"2971",2019-04-08,"spring","VOW1","pool","SW1","larvae",0
"2972",2019-04-08,"spring","VOW1","pool","SW1","ept",0
"2973",2019-04-15,"spring","VM3","pool","SW1","flies",0
"2974",2019-04-15,"spring","VM3","pool","SW1","boaters",0
"2975",2019-04-15,"spring","VM3","pool","SW1","mites",0
"2976",2019-04-15,"spring","VM3","pool","SW1","crustaceans",4.09
"2977",2019-04-15,"spring","VM3","pool","SW1","worms",0
"2978",2019-04-15,"spring","VM3","pool","SW1","mollusks",0
"2979",2019-04-15,"spring","VM3","pool","SW1","beetles",0.02
"2980",2019-04-15,"spring","VM3","pool","SW1","springtail",0
"2981",2019-04-15,"spring","VM3","pool","SW1","dragonfly",0
"2982",2019-04-15,"spring","VM3","pool","SW1","larvae",0
"2983",2019-04-15,"spring","VM3","pool","SW1","ept",0
"2984",2019-04-15,"spring","VM7","pool","SW1","flies",0.09
"2985",2019-04-15,"spring","VM7","pool","SW1","boaters",0
"2986",2019-04-15,"spring","VM7","pool","SW1","mites",0
"2987",2019-04-15,"spring","VM7","pool","SW1","crustaceans",0.44
"2988",2019-04-15,"spring","VM7","pool","SW1","worms",0
"2989",2019-04-15,"spring","VM7","pool","SW1","mollusks",0
"2990",2019-04-15,"spring","VM7","pool","SW1","beetles",0.01
"2991",2019-04-15,"spring","VM7","pool","SW1","springtail",0
"2992",2019-04-15,"spring","VM7","pool","SW1","dragonfly",0
"2993",2019-04-15,"spring","VM7","pool","SW1","larvae",0
"2994",2019-04-15,"spring","VM7","pool","SW1","ept",0
"2995",2019-05-01,"spring","VNVP10","pool","SW1","flies",0.03
"2996",2019-05-01,"spring","VNVP10","pool","SW1","boaters",0.3
"2997",2019-05-01,"spring","VNVP10","pool","SW1","mites",0
"2998",2019-05-01,"spring","VNVP10","pool","SW1","crustaceans",0.3
"2999",2019-05-01,"spring","VNVP10","pool","SW1","worms",0
"3000",2019-05-01,"spring","VNVP10","pool","SW1","mollusks",0
"3001",2019-05-01,"spring","VNVP10","pool","SW1","beetles",0
"3002",2019-05-01,"spring","VNVP10","pool","SW1","springtail",0
"3003",2019-05-01,"spring","VNVP10","pool","SW1","dragonfly",0
"3004",2019-05-01,"spring","VNVP10","pool","SW1","larvae",0
"3005",2019-05-01,"spring","VNVP10","pool","SW1","ept",0
"3006",2019-05-01,"spring","NVP2","pool","SW1","flies",0
"3007",2019-05-01,"spring","NVP2","pool","SW1","boaters",0.38
"3008",2019-05-01,"spring","NVP2","pool","SW1","mites",0
"3009",2019-05-01,"spring","NVP2","pool","SW1","crustaceans",4.52
"3010",2019-05-01,"spring","NVP2","pool","SW1","worms",0
"3011",2019-05-01,"spring","NVP2","pool","SW1","mollusks",0
"3012",2019-05-01,"spring","NVP2","pool","SW1","beetles",0
"3013",2019-05-01,"spring","NVP2","pool","SW1","springtail",0
"3014",2019-05-01,"spring","NVP2","pool","SW1","dragonfly",0
"3015",2019-05-01,"spring","NVP2","pool","SW1","larvae",0
"3016",2019-05-01,"spring","NVP2","pool","SW1","ept",0
"3017",2019-05-01,"spring","NVP4","pool","SW1","flies",0
"3018",2019-05-01,"spring","NVP4","pool","SW1","boaters",0.05
"3019",2019-05-01,"spring","NVP4","pool","SW1","mites",0
"3020",2019-05-01,"spring","NVP4","pool","SW1","crustaceans",0.6
"3021",2019-05-01,"spring","NVP4","pool","SW1","worms",0
"3022",2019-05-01,"spring","NVP4","pool","SW1","mollusks",0
"3023",2019-05-01,"spring","NVP4","pool","SW1","beetles",0
"3024",2019-05-01,"spring","NVP4","pool","SW1","springtail",0
"3025",2019-05-01,"spring","NVP4","pool","SW1","dragonfly",0
"3026",2019-05-01,"spring","NVP4","pool","SW1","larvae",0
"3027",2019-05-01,"spring","NVP4","pool","SW1","ept",0
"3028",2019-05-03,"spring","VP1","pool","SW1","flies",0.01
"3029",2019-05-03,"spring","VP1","pool","SW1","boaters",0.01
"3030",2019-05-03,"spring","VP1","pool","SW1","mites",0
"3031",2019-05-03,"spring","VP1","pool","SW1","crustaceans",0.97
"3032",2019-05-03,"spring","VP1","pool","SW1","worms",0
"3033",2019-05-03,"spring","VP1","pool","SW1","mollusks",0
"3034",2019-05-03,"spring","VP1","pool","SW1","beetles",0.06
"3035",2019-05-03,"spring","VP1","pool","SW1","springtail",0.04
"3036",2019-05-03,"spring","VP1","pool","SW1","dragonfly",0.04
"3037",2019-05-03,"spring","VP1","pool","SW1","larvae",0
"3038",2019-05-03,"spring","VP1","pool","SW1","ept",0
"3039",2020-01-15,"winter","CUL1","slough","FB250","flies",0
"3040",2020-01-15,"winter","CUL1","slough","FB250","boaters",0
"3041",2020-01-15,"winter","CUL1","slough","FB250","mites",0
"3042",2020-01-15,"winter","CUL1","slough","FB250","crustaceans",55.4666666666667
"3043",2020-01-15,"winter","CUL1","slough","FB250","worms",0
"3044",2020-01-15,"winter","CUL1","slough","FB250","mollusks",0
"3045",2020-01-15,"winter","CUL1","slough","FB250","beetles",0
"3046",2020-01-15,"winter","CUL1","slough","FB250","springtail",0
"3047",2020-01-15,"winter","CUL1","slough","FB250","dragonfly",0
"3048",2020-01-15,"winter","CUL1","slough","FB250","larvae",0
"3049",2020-01-15,"winter","CUL1","slough","FB250","ept",0
"3050",2020-01-21,"winter","NDC","slough","FB250","flies",0
"3051",2020-01-21,"winter","NDC","slough","FB250","boaters",0
"3052",2020-01-21,"winter","NDC","slough","FB250","mites",0
"3053",2020-01-21,"winter","NDC","slough","FB250","crustaceans",22.5333333333333
"3054",2020-01-21,"winter","NDC","slough","FB250","worms",0
"3055",2020-01-21,"winter","NDC","slough","FB250","mollusks",0
"3056",2020-01-21,"winter","NDC","slough","FB250","beetles",0
"3057",2020-01-21,"winter","NDC","slough","FB250","springtail",0
"3058",2020-01-21,"winter","NDC","slough","FB250","dragonfly",0
"3059",2020-01-21,"winter","NDC","slough","FB250","larvae",0
"3060",2020-01-21,"winter","NDC","slough","FB250","ept",0
"3061",2020-01-21,"winter","NDC","slough","FB250","flies",0
"3062",2020-01-21,"winter","NDC","slough","FB250","boaters",0
"3063",2020-01-21,"winter","NDC","slough","FB250","mites",0
"3064",2020-01-21,"winter","NDC","slough","FB250","crustaceans",23.6
"3065",2020-01-21,"winter","NDC","slough","FB250","worms",0
"3066",2020-01-21,"winter","NDC","slough","FB250","mollusks",0
"3067",2020-01-21,"winter","NDC","slough","FB250","beetles",0
"3068",2020-01-21,"winter","NDC","slough","FB250","springtail",0
"3069",2020-01-21,"winter","NDC","slough","FB250","dragonfly",0
"3070",2020-01-21,"winter","NDC","slough","FB250","larvae",0
"3071",2020-01-21,"winter","NDC","slough","FB250","ept",0
"3072",2020-02-19,"winter","PIER","slough","FB250","flies",0
"3073",2020-02-19,"winter","PIER","slough","FB250","boaters",0
"3074",2020-02-19,"winter","PIER","slough","FB250","mites",0
"3075",2020-02-19,"winter","PIER","slough","FB250","crustaceans",926
"3076",2020-02-19,"winter","PIER","slough","FB250","worms",0
"3077",2020-02-19,"winter","PIER","slough","FB250","mollusks",0
"3078",2020-02-19,"winter","PIER","slough","FB250","beetles",0
"3079",2020-02-19,"winter","PIER","slough","FB250","springtail",0
"3080",2020-02-19,"winter","PIER","slough","FB250","dragonfly",0
"3081",2020-02-19,"winter","PIER","slough","FB250","larvae",0
"3082",2020-02-19,"winter","PIER","slough","FB250","ept",0
"3083",2020-02-21,"winter","NVBR","slough","FB250","flies",0
"3084",2020-02-21,"winter","NVBR","slough","FB250","boaters",0.4
"3085",2020-02-21,"winter","NVBR","slough","FB250","mites",0
"3086",2020-02-21,"winter","NVBR","slough","FB250","crustaceans",1235.6
"3087",2020-02-21,"winter","NVBR","slough","FB250","worms",0
"3088",2020-02-21,"winter","NVBR","slough","FB250","mollusks",0
"3089",2020-02-21,"winter","NVBR","slough","FB250","beetles",0
"3090",2020-02-21,"winter","NVBR","slough","FB250","springtail",0
"3091",2020-02-21,"winter","NVBR","slough","FB250","dragonfly",0
"3092",2020-02-21,"winter","NVBR","slough","FB250","larvae",0
"3093",2020-02-21,"winter","NVBR","slough","FB250","ept",0
"3094",2020-02-27,"winter","VBR1","slough","FB250","flies",0
"3095",2020-02-27,"winter","VBR1","slough","FB250","boaters",0
"3096",2020-02-27,"winter","VBR1","slough","FB250","mites",0
"3097",2020-02-27,"winter","VBR1","slough","FB250","crustaceans",7.46666666666667
"3098",2020-02-27,"winter","VBR1","slough","FB250","worms",0
"3099",2020-02-27,"winter","VBR1","slough","FB250","mollusks",0
"3100",2020-02-27,"winter","VBR1","slough","FB250","beetles",0
"3101",2020-02-27,"winter","VBR1","slough","FB250","springtail",0
"3102",2020-02-27,"winter","VBR1","slough","FB250","dragonfly",0
"3103",2020-02-27,"winter","VBR1","slough","FB250","larvae",0
"3104",2020-02-27,"winter","VBR1","slough","FB250","ept",0
"3105",2020-02-27,"winter","MO1","slough","FB250","flies",1.06666666666667
"3106",2020-02-27,"winter","MO1","slough","FB250","boaters",3.06666666666667
"3107",2020-02-27,"winter","MO1","slough","FB250","mites",0
"3108",2020-02-27,"winter","MO1","slough","FB250","crustaceans",695.466666666667
"3109",2020-02-27,"winter","MO1","slough","FB250","worms",0
"3110",2020-02-27,"winter","MO1","slough","FB250","mollusks",0
"3111",2020-02-27,"winter","MO1","slough","FB250","beetles",0
"3112",2020-02-27,"winter","MO1","slough","FB250","springtail",0
"3113",2020-02-27,"winter","MO1","slough","FB250","dragonfly",0
"3114",2020-02-27,"winter","MO1","slough","FB250","larvae",0
"3115",2020-02-27,"winter","MO1","slough","FB250","ept",0
"3116",2021-04-15,"spring","NPB","slough","FB250","flies",1.73333333333333
"3117",2021-04-15,"spring","NPB","slough","FB250","boaters",45.6
"3118",2021-04-15,"spring","NPB","slough","FB250","mites",0.133333333333333
"3119",2021-04-15,"spring","NPB","slough","FB250","crustaceans",241.333333333333
"3120",2021-04-15,"spring","NPB","slough","FB250","worms",3.46666666666667
"3121",2021-04-15,"spring","NPB","slough","FB250","mollusks",0
"3122",2021-04-15,"spring","NPB","slough","FB250","beetles",0
"3123",2021-04-15,"spring","NPB","slough","FB250","springtail",0.266666666666667
"3124",2021-04-15,"spring","NPB","slough","FB250","dragonfly",0
"3125",2021-04-15,"spring","NPB","slough","FB250","larvae",0.133333333333333
"3126",2021-04-15,"spring","NPB","slough","FB250","ept",0
"3127",2021-05-21,"spring","MO1","slough","FB250","flies",0
"3128",2021-05-21,"spring","MO1","slough","FB250","boaters",0
"3129",2021-05-21,"spring","MO1","slough","FB250","mites",0
"3130",2021-05-21,"spring","MO1","slough","FB250","crustaceans",0
"3131",2021-05-21,"spring","MO1","slough","FB250","worms",0
"3132",2021-05-21,"spring","MO1","slough","FB250","mollusks",0
"3133",2021-05-21,"spring","MO1","slough","FB250","beetles",0
"3134",2021-05-21,"spring","MO1","slough","FB250","springtail",0
"3135",2021-05-21,"spring","MO1","slough","FB250","dragonfly",0
"3136",2021-05-21,"spring","MO1","slough","FB250","larvae",0
"3137",2021-05-21,"spring","MO1","slough","FB250","ept",0
"3138",2021-09-01,"fall","NPB2","slough","FB250","flies",34.6666666666667
"3139",2021-09-01,"fall","NPB2","slough","FB250","boaters",0
"3140",2021-09-01,"fall","NPB2","slough","FB250","mites",0
"3141",2021-09-01,"fall","NPB2","slough","FB250","crustaceans",0.8
"3142",2021-09-01,"fall","NPB2","slough","FB250","worms",0
"3143",2021-09-01,"fall","NPB2","slough","FB250","mollusks",0
"3144",2021-09-01,"fall","NPB2","slough","FB250","beetles",0
"3145",2021-09-01,"fall","NPB2","slough","FB250","springtail",10.8
"3146",2021-09-01,"fall","NPB2","slough","FB250","dragonfly",0
"3147",2021-09-01,"fall","NPB2","slough","FB250","larvae",0
"3148",2021-09-01,"fall","NPB2","slough","FB250","ept",0.533333333333333
"3149",2021-09-23,"fall","MO1","slough","FB250","flies",0
"3150",2021-09-23,"fall","MO1","slough","FB250","boaters",0
"3151",2021-09-23,"fall","MO1","slough","FB250","mites",0
"3152",2021-09-23,"fall","MO1","slough","FB250","crustaceans",0
