"","date","year","season","site","breach_status","site_type","sample_type","filter_method","group","organisms_L","organisms_L_season","organisms_L_year","organisms_L_site"
"2934",2019-10-25,2019,"fall","PIER","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2935",2019-10-25,2019,"fall","PIER","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2936",2019-10-25,2019,"fall","PIER","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2937",2019-10-25,2019,"fall","PIER","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2938",2019-11-21,2019,"fall","PIER","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"2939",2019-11-21,2019,"fall","PIER","closed","slough","FB250","7.5 liters","boaters",0.955511445027436,0.032,0.0186046511627907,0.2
"2940",2019-11-21,2019,"fall","PIER","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2941",2019-11-21,2019,"fall","PIER","closed","slough","FB250","7.5 liters","crustaceans",0.0953101798043249,0.002,0.00116279069767442,0.0125
"2942",2019-11-21,2019,"fall","PIER","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"2943",2019-11-21,2019,"fall","PIER","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2944",2019-11-21,2019,"fall","PIER","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2945",2019-11-21,2019,"fall","PIER","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2946",2019-11-21,2019,"fall","PIER","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2947",2019-11-21,2019,"fall","PIER","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2948",2019-11-21,2019,"fall","PIER","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2949",2019-11-25,2019,"fall","NPB1","closed","slough","FB250","7.5 liters","flies",0.336472236621213,0.008,0.00465116279069767,0.133333333333333
"2950",2019-11-25,2019,"fall","NPB1","closed","slough","FB250","7.5 liters","boaters",0,0,0,0
"2951",2019-11-25,2019,"fall","NPB1","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2952",2019-11-25,2019,"fall","NPB1","closed","slough","FB250","7.5 liters","crustaceans",4.13035499974513,1.224,0.711627906976744,20.4
"2953",2019-11-25,2019,"fall","NPB1","closed","slough","FB250","7.5 liters","worms",0.0953101798043249,0.002,0.00116279069767442,0.0333333333333333
"2954",2019-11-25,2019,"fall","NPB1","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2955",2019-11-25,2019,"fall","NPB1","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2956",2019-11-25,2019,"fall","NPB1","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2957",2019-11-25,2019,"fall","NPB1","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2958",2019-11-25,2019,"fall","NPB1","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2959",2019-11-25,2019,"fall","NPB1","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2960",2019-11-25,2019,"fall","NPB2","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"2961",2019-11-25,2019,"fall","NPB2","closed","slough","FB250","7.5 liters","boaters",0,0,0,0
"2962",2019-11-25,2019,"fall","NPB2","closed","slough","FB250","7.5 liters","mites",0.336472236621213,0.008,0.00465116279069767,0.0571428571428571
"2963",2019-11-25,2019,"fall","NPB2","closed","slough","FB250","7.5 liters","crustaceans",1.52605630349505,0.072,0.0418604651162791,0.514285714285714
"2964",2019-11-25,2019,"fall","NPB2","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"2965",2019-11-25,2019,"fall","NPB2","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2966",2019-11-25,2019,"fall","NPB2","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2967",2019-11-25,2019,"fall","NPB2","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2968",2019-11-25,2019,"fall","NPB2","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2969",2019-11-25,2019,"fall","NPB2","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2970",2019-11-25,2019,"fall","NPB2","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2971",2019-12-11,2019,"winter","PIER","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"2972",2019-12-11,2019,"winter","PIER","closed","slough","FB250","7.5 liters","boaters",1.09861228866811,0.0363636363636364,0.0232558139534884,0.25
"2973",2019-12-11,2019,"winter","PIER","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2974",2019-12-11,2019,"winter","PIER","closed","slough","FB250","7.5 liters","crustaceans",0.336472236621213,0.00727272727272727,0.00465116279069767,0.05
"2975",2019-12-11,2019,"winter","PIER","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"2976",2019-12-11,2019,"winter","PIER","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2977",2019-12-11,2019,"winter","PIER","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2978",2019-12-11,2019,"winter","PIER","closed","slough","FB250","7.5 liters","springtail",0.0953101798043249,0.00181818181818182,0.00116279069767442,0.0125
"2979",2019-12-11,2019,"winter","PIER","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2980",2019-12-11,2019,"winter","PIER","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2981",2019-12-11,2019,"winter","PIER","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2982",2019-01-27,2019,"winter","VWCB6","tidal","pool","SW1",NA,"flies",0,NA,NA,NA
"2983",2019-01-27,2019,"winter","VWCB6","tidal","pool","SW1",NA,"boaters",0,NA,NA,NA
"2984",2019-01-27,2019,"winter","VWCB6","tidal","pool","SW1",NA,"mites",0,NA,NA,NA
"2985",2019-01-27,2019,"winter","VWCB6","tidal","pool","SW1",NA,"crustaceans",1.10194007876078,NA,NA,NA
"2986",2019-01-27,2019,"winter","VWCB6","tidal","pool","SW1",NA,"worms",0.0198026272961797,NA,NA,NA
"2987",2019-01-27,2019,"winter","VWCB6","tidal","pool","SW1",NA,"mollusks",0,NA,NA,NA
"2988",2019-01-27,2019,"winter","VWCB6","tidal","pool","SW1",NA,"beetles",0,NA,NA,NA
"2989",2019-01-27,2019,"winter","VWCB6","tidal","pool","SW1",NA,"springtail",0,NA,NA,NA
"2990",2019-01-27,2019,"winter","VWCB6","tidal","pool","SW1",NA,"dragonfly",0,NA,NA,NA
"2991",2019-01-27,2019,"winter","VWCB6","tidal","pool","SW1",NA,"larvae",0,NA,NA,NA
"2992",2019-01-27,2019,"winter","VWCB6","tidal","pool","SW1",NA,"ept",0,NA,NA,NA
"2993",2019-01-27,2019,"winter","VDSN","tidal","pool","SW1",NA,"flies",0,NA,NA,NA
"2994",2019-01-27,2019,"winter","VDSN","tidal","pool","SW1",NA,"boaters",0,NA,NA,NA
"2995",2019-01-27,2019,"winter","VDSN","tidal","pool","SW1",NA,"mites",0,NA,NA,NA
"2996",2019-01-27,2019,"winter","VDSN","tidal","pool","SW1",NA,"crustaceans",0.139761942375159,NA,NA,NA
"2997",2019-01-27,2019,"winter","VDSN","tidal","pool","SW1",NA,"worms",0,NA,NA,NA
"2998",2019-01-27,2019,"winter","VDSN","tidal","pool","SW1",NA,"mollusks",0,NA,NA,NA
"2999",2019-01-27,2019,"winter","VDSN","tidal","pool","SW1",NA,"beetles",0,NA,NA,NA
"3000",2019-01-27,2019,"winter","VDSN","tidal","pool","SW1",NA,"springtail",0,NA,NA,NA
"3001",2019-01-27,2019,"winter","VDSN","tidal","pool","SW1",NA,"dragonfly",0,NA,NA,NA
"3002",2019-01-27,2019,"winter","VDSN","tidal","pool","SW1",NA,"larvae",0,NA,NA,NA
"3003",2019-01-27,2019,"winter","VDSN","tidal","pool","SW1",NA,"ept",0,NA,NA,NA
"3004",2019-01-28,2019,"winter","VP1","tidal","pool","SW1",NA,"flies",0,NA,NA,NA
"3005",2019-01-28,2019,"winter","VP1","tidal","pool","SW1",NA,"boaters",0,NA,NA,NA
"3006",2019-01-28,2019,"winter","VP1","tidal","pool","SW1",NA,"mites",0,NA,NA,NA
"3007",2019-01-28,2019,"winter","VP1","tidal","pool","SW1",NA,"crustaceans",0.398776119957368,NA,NA,NA
"3008",2019-01-28,2019,"winter","VP1","tidal","pool","SW1",NA,"worms",0.00995033085316809,NA,NA,NA
"3009",2019-01-28,2019,"winter","VP1","tidal","pool","SW1",NA,"mollusks",0,NA,NA,NA
"3010",2019-01-28,2019,"winter","VP1","tidal","pool","SW1",NA,"beetles",0,NA,NA,NA
"3011",2019-01-28,2019,"winter","VP1","tidal","pool","SW1",NA,"springtail",0.0392207131532813,NA,NA,NA
"3012",2019-01-28,2019,"winter","VP1","tidal","pool","SW1",NA,"dragonfly",0,NA,NA,NA
"3013",2019-01-28,2019,"winter","VP1","tidal","pool","SW1",NA,"larvae",0,NA,NA,NA
"3014",2019-01-28,2019,"winter","VP1","tidal","pool","SW1",NA,"ept",0,NA,NA,NA
"3015",2019-01-30,2019,"winter","NVP4","tidal","pool","SW1",NA,"flies",0.0392207131532813,NA,NA,NA
"3016",2019-01-30,2019,"winter","NVP4","tidal","pool","SW1",NA,"boaters",0,NA,NA,NA
"3017",2019-01-30,2019,"winter","NVP4","tidal","pool","SW1",NA,"mites",0,NA,NA,NA
"3018",2019-01-30,2019,"winter","NVP4","tidal","pool","SW1",NA,"crustaceans",2.04251818757524,NA,NA,NA
"3019",2019-01-30,2019,"winter","NVP4","tidal","pool","SW1",NA,"worms",0,NA,NA,NA
"3020",2019-01-30,2019,"winter","NVP4","tidal","pool","SW1",NA,"mollusks",0,NA,NA,NA
"3021",2019-01-30,2019,"winter","NVP4","tidal","pool","SW1",NA,"beetles",0,NA,NA,NA
"3022",2019-01-30,2019,"winter","NVP4","tidal","pool","SW1",NA,"springtail",0,NA,NA,NA
"3023",2019-01-30,2019,"winter","NVP4","tidal","pool","SW1",NA,"dragonfly",0,NA,NA,NA
"3024",2019-01-30,2019,"winter","NVP4","tidal","pool","SW1",NA,"larvae",0,NA,NA,NA
"3025",2019-01-30,2019,"winter","NVP4","tidal","pool","SW1",NA,"ept",0,NA,NA,NA
"3026",2019-02-06,2019,"winter","DSP","tidal","pool","SW1",NA,"flies",0.0861776962410524,NA,NA,NA
"3027",2019-02-06,2019,"winter","DSP","tidal","pool","SW1",NA,"boaters",0,NA,NA,NA
"3028",2019-02-06,2019,"winter","DSP","tidal","pool","SW1",NA,"mites",0,NA,NA,NA
"3029",2019-02-06,2019,"winter","DSP","tidal","pool","SW1",NA,"crustaceans",0.0295588022415444,NA,NA,NA
"3030",2019-02-06,2019,"winter","DSP","tidal","pool","SW1",NA,"worms",0.00995033085316809,NA,NA,NA
"3031",2019-02-06,2019,"winter","DSP","tidal","pool","SW1",NA,"mollusks",0,NA,NA,NA
"3032",2019-02-06,2019,"winter","DSP","tidal","pool","SW1",NA,"beetles",0,NA,NA,NA
"3033",2019-02-06,2019,"winter","DSP","tidal","pool","SW1",NA,"springtail",0,NA,NA,NA
"3034",2019-02-06,2019,"winter","DSP","tidal","pool","SW1",NA,"dragonfly",0,NA,NA,NA
"3035",2019-02-06,2019,"winter","DSP","tidal","pool","SW1",NA,"larvae",0,NA,NA,NA
"3036",2019-02-06,2019,"winter","DSP","tidal","pool","SW1",NA,"ept",0,NA,NA,NA
"3037",2019-02-07,2019,"winter","NVP2","tidal","pool","SW1",NA,"flies",0,NA,NA,NA
"3038",2019-02-07,2019,"winter","NVP2","tidal","pool","SW1",NA,"boaters",0,NA,NA,NA
"3039",2019-02-07,2019,"winter","NVP2","tidal","pool","SW1",NA,"mites",0,NA,NA,NA
"3040",2019-02-07,2019,"winter","NVP2","tidal","pool","SW1",NA,"crustaceans",1.42551507427317,NA,NA,NA
"3041",2019-02-07,2019,"winter","NVP2","tidal","pool","SW1",NA,"worms",0,NA,NA,NA
"3042",2019-02-07,2019,"winter","NVP2","tidal","pool","SW1",NA,"mollusks",0,NA,NA,NA
"3043",2019-02-07,2019,"winter","NVP2","tidal","pool","SW1",NA,"beetles",0,NA,NA,NA
"3044",2019-02-07,2019,"winter","NVP2","tidal","pool","SW1",NA,"springtail",0,NA,NA,NA
"3045",2019-02-07,2019,"winter","NVP2","tidal","pool","SW1",NA,"dragonfly",0,NA,NA,NA
"3046",2019-02-07,2019,"winter","NVP2","tidal","pool","SW1",NA,"larvae",0,NA,NA,NA
"3047",2019-02-07,2019,"winter","NVP2","tidal","pool","SW1",NA,"ept",0,NA,NA,NA
"3048",2019-02-08,2019,"winter","VNVP10","tidal","pool","SW1",NA,"flies",0,NA,NA,NA
"3049",2019-02-08,2019,"winter","VNVP10","tidal","pool","SW1",NA,"boaters",0,NA,NA,NA
"3050",2019-02-08,2019,"winter","VNVP10","tidal","pool","SW1",NA,"mites",0,NA,NA,NA
"3051",2019-02-08,2019,"winter","VNVP10","tidal","pool","SW1",NA,"crustaceans",1.44456326924387,NA,NA,NA
"3052",2019-02-08,2019,"winter","VNVP10","tidal","pool","SW1",NA,"worms",0,NA,NA,NA
"3053",2019-02-08,2019,"winter","VNVP10","tidal","pool","SW1",NA,"mollusks",0,NA,NA,NA
"3054",2019-02-08,2019,"winter","VNVP10","tidal","pool","SW1",NA,"beetles",0,NA,NA,NA
"3055",2019-02-08,2019,"winter","VNVP10","tidal","pool","SW1",NA,"springtail",0,NA,NA,NA
"3056",2019-02-08,2019,"winter","VNVP10","tidal","pool","SW1",NA,"dragonfly",0,NA,NA,NA
"3057",2019-02-08,2019,"winter","VNVP10","tidal","pool","SW1",NA,"larvae",0,NA,NA,NA
"3058",2019-02-08,2019,"winter","VNVP10","tidal","pool","SW1",NA,"ept",0,NA,NA,NA
"3059",2019-02-11,2019,"winter","VCC7","tidal","pool","SW1",NA,"flies",0.00995033085316809,NA,NA,NA
"3060",2019-02-11,2019,"winter","VCC7","tidal","pool","SW1",NA,"boaters",0,NA,NA,NA
"3061",2019-02-11,2019,"winter","VCC7","tidal","pool","SW1",NA,"mites",0.00995033085316809,NA,NA,NA
"3062",2019-02-11,2019,"winter","VCC7","tidal","pool","SW1",NA,"crustaceans",1.60743590976343,NA,NA,NA
"3063",2019-02-11,2019,"winter","VCC7","tidal","pool","SW1",NA,"worms",0,NA,NA,NA
"3064",2019-02-11,2019,"winter","VCC7","tidal","pool","SW1",NA,"mollusks",0,NA,NA,NA
"3065",2019-02-11,2019,"winter","VCC7","tidal","pool","SW1",NA,"beetles",0.00995033085316809,NA,NA,NA
"3066",2019-02-11,2019,"winter","VCC7","tidal","pool","SW1",NA,"springtail",0,NA,NA,NA
"3067",2019-02-11,2019,"winter","VCC7","tidal","pool","SW1",NA,"dragonfly",0,NA,NA,NA
"3068",2019-02-11,2019,"winter","VCC7","tidal","pool","SW1",NA,"larvae",0,NA,NA,NA
"3069",2019-02-11,2019,"winter","VCC7","tidal","pool","SW1",NA,"ept",0,NA,NA,NA
"3070",2019-02-11,2019,"winter","VM3","tidal","pool","SW1",NA,"flies",0,NA,NA,NA
"3071",2019-02-11,2019,"winter","VM3","tidal","pool","SW1",NA,"boaters",0,NA,NA,NA
"3072",2019-02-11,2019,"winter","VM3","tidal","pool","SW1",NA,"mites",0,NA,NA,NA
"3073",2019-02-11,2019,"winter","VM3","tidal","pool","SW1",NA,"crustaceans",2.14476100780048,NA,NA,NA
"3074",2019-02-11,2019,"winter","VM3","tidal","pool","SW1",NA,"worms",0,NA,NA,NA
"3075",2019-02-11,2019,"winter","VM3","tidal","pool","SW1",NA,"mollusks",0,NA,NA,NA
"3076",2019-02-11,2019,"winter","VM3","tidal","pool","SW1",NA,"beetles",0.00995033085316809,NA,NA,NA
"3077",2019-02-11,2019,"winter","VM3","tidal","pool","SW1",NA,"springtail",0,NA,NA,NA
"3078",2019-02-11,2019,"winter","VM3","tidal","pool","SW1",NA,"dragonfly",0,NA,NA,NA
"3079",2019-02-11,2019,"winter","VM3","tidal","pool","SW1",NA,"larvae",0,NA,NA,NA
"3080",2019-02-11,2019,"winter","VM3","tidal","pool","SW1",NA,"ept",0,NA,NA,NA
"3081",2019-02-11,2019,"winter","VM7","tidal","pool","SW1",NA,"flies",0.0295588022415444,NA,NA,NA
"3082",2019-02-11,2019,"winter","VM7","tidal","pool","SW1",NA,"boaters",0,NA,NA,NA
"3083",2019-02-11,2019,"winter","VM7","tidal","pool","SW1",NA,"mites",0.0198026272961797,NA,NA,NA
"3084",2019-02-11,2019,"winter","VM7","tidal","pool","SW1",NA,"crustaceans",1.48160454092422,NA,NA,NA
"3085",2019-02-11,2019,"winter","VM7","tidal","pool","SW1",NA,"worms",0,NA,NA,NA
"3086",2019-02-11,2019,"winter","VM7","tidal","pool","SW1",NA,"mollusks",0,NA,NA,NA
"3087",2019-02-11,2019,"winter","VM7","tidal","pool","SW1",NA,"beetles",0,NA,NA,NA
"3088",2019-02-11,2019,"winter","VM7","tidal","pool","SW1",NA,"springtail",0,NA,NA,NA
"3089",2019-02-11,2019,"winter","VM7","tidal","pool","SW1",NA,"dragonfly",0,NA,NA,NA
"3090",2019-02-11,2019,"winter","VM7","tidal","pool","SW1",NA,"larvae",0,NA,NA,NA
"3091",2019-02-11,2019,"winter","VM7","tidal","pool","SW1",NA,"ept",0,NA,NA,NA
"3092",2019-02-11,2019,"winter","VOW1","tidal","pool","SW1",NA,"flies",0,NA,NA,NA
"3093",2019-02-11,2019,"winter","VOW1","tidal","pool","SW1",NA,"boaters",0,NA,NA,NA
"3094",2019-02-11,2019,"winter","VOW1","tidal","pool","SW1",NA,"mites",0,NA,NA,NA
"3095",2019-02-11,2019,"winter","VOW1","tidal","pool","SW1",NA,"crustaceans",2.28543893415908,NA,NA,NA
"3096",2019-02-11,2019,"winter","VOW1","tidal","pool","SW1",NA,"worms",0,NA,NA,NA
"3097",2019-02-11,2019,"winter","VOW1","tidal","pool","SW1",NA,"mollusks",0,NA,NA,NA
"3098",2019-02-11,2019,"winter","VOW1","tidal","pool","SW1",NA,"beetles",0,NA,NA,NA
"3099",2019-02-11,2019,"winter","VOW1","tidal","pool","SW1",NA,"springtail",0,NA,NA,NA
"3100",2019-02-11,2019,"winter","VOW1","tidal","pool","SW1",NA,"dragonfly",0,NA,NA,NA
"3101",2019-02-11,2019,"winter","VOW1","tidal","pool","SW1",NA,"larvae",0,NA,NA,NA
"3102",2019-02-11,2019,"winter","VOW1","tidal","pool","SW1",NA,"ept",0,NA,NA,NA
"3103",2019-03-07,2019,"spring","VMMesa","tidal","pool","SW1",NA,"flies",0.0676586484738149,NA,NA,NA
"3104",2019-03-07,2019,"spring","VMMesa","tidal","pool","SW1",NA,"boaters",0,NA,NA,NA
"3105",2019-03-07,2019,"spring","VMMesa","tidal","pool","SW1",NA,"mites",0,NA,NA,NA
"3106",2019-03-07,2019,"spring","VMMesa","tidal","pool","SW1",NA,"crustaceans",2.21484617868604,NA,NA,NA
"3107",2019-03-07,2019,"spring","VMMesa","tidal","pool","SW1",NA,"worms",0.0392207131532813,NA,NA,NA
"3108",2019-03-07,2019,"spring","VMMesa","tidal","pool","SW1",NA,"mollusks",0,NA,NA,NA
"3109",2019-03-07,2019,"spring","VMMesa","tidal","pool","SW1",NA,"beetles",0.00995033085316809,NA,NA,NA
"3110",2019-03-07,2019,"spring","VMMesa","tidal","pool","SW1",NA,"springtail",0.00995033085316809,NA,NA,NA
"3111",2019-03-07,2019,"spring","VMMesa","tidal","pool","SW1",NA,"dragonfly",0,NA,NA,NA
"3112",2019-03-07,2019,"spring","VMMesa","tidal","pool","SW1",NA,"larvae",0,NA,NA,NA
"3113",2019-03-07,2019,"spring","VMMesa","tidal","pool","SW1",NA,"ept",0,NA,NA,NA
"3114",2019-03-13,2019,"spring","DSP","tidal","pool","SW1",NA,"flies",0,NA,NA,NA
"3115",2019-03-13,2019,"spring","DSP","tidal","pool","SW1",NA,"boaters",0.0198026272961797,NA,NA,NA
"3116",2019-03-13,2019,"spring","DSP","tidal","pool","SW1",NA,"mites",0.0861776962410524,NA,NA,NA
"3117",2019-03-13,2019,"spring","DSP","tidal","pool","SW1",NA,"crustaceans",0.73716406597672,NA,NA,NA
"3118",2019-03-13,2019,"spring","DSP","tidal","pool","SW1",NA,"worms",0.00995033085316809,NA,NA,NA
"3119",2019-03-13,2019,"spring","DSP","tidal","pool","SW1",NA,"mollusks",0,NA,NA,NA
"3120",2019-03-13,2019,"spring","DSP","tidal","pool","SW1",NA,"beetles",0.0392207131532813,NA,NA,NA
"3121",2019-03-13,2019,"spring","DSP","tidal","pool","SW1",NA,"springtail",0,NA,NA,NA
"3122",2019-03-13,2019,"spring","DSP","tidal","pool","SW1",NA,"dragonfly",0,NA,NA,NA
"3123",2019-03-13,2019,"spring","DSP","tidal","pool","SW1",NA,"larvae",0,NA,NA,NA
"3124",2019-03-13,2019,"spring","DSP","tidal","pool","SW1",NA,"ept",0,NA,NA,NA
"3125",2019-03-13,2019,"spring","VP1","tidal","pool","SW1",NA,"flies",0.00995033085316809,NA,NA,NA
"3126",2019-03-13,2019,"spring","VP1","tidal","pool","SW1",NA,"boaters",0.00995033085316809,NA,NA,NA
"3127",2019-03-13,2019,"spring","VP1","tidal","pool","SW1",NA,"mites",0.0676586484738149,NA,NA,NA
"3128",2019-03-13,2019,"spring","VP1","tidal","pool","SW1",NA,"crustaceans",2.06939120582633,NA,NA,NA
"3129",2019-03-13,2019,"spring","VP1","tidal","pool","SW1",NA,"worms",0,NA,NA,NA
"3130",2019-03-13,2019,"spring","VP1","tidal","pool","SW1",NA,"mollusks",0,NA,NA,NA
"3131",2019-03-13,2019,"spring","VP1","tidal","pool","SW1",NA,"beetles",0.0953101798043249,NA,NA,NA
"3132",2019-03-13,2019,"spring","VP1","tidal","pool","SW1",NA,"springtail",0,NA,NA,NA
"3133",2019-03-13,2019,"spring","VP1","tidal","pool","SW1",NA,"dragonfly",0.00995033085316809,NA,NA,NA
"3134",2019-03-13,2019,"spring","VP1","tidal","pool","SW1",NA,"larvae",0,NA,NA,NA
"3135",2019-03-13,2019,"spring","VP1","tidal","pool","SW1",NA,"ept",0,NA,NA,NA
"3136",2019-03-14,2019,"spring","NVP4","tidal","pool","SW1",NA,"flies",0,NA,NA,NA
"3137",2019-03-14,2019,"spring","NVP4","tidal","pool","SW1",NA,"boaters",0,NA,NA,NA
"3138",2019-03-14,2019,"spring","NVP4","tidal","pool","SW1",NA,"mites",0,NA,NA,NA
"3139",2019-03-14,2019,"spring","NVP4","tidal","pool","SW1",NA,"crustaceans",1.79674701073909,NA,NA,NA
"3140",2019-03-14,2019,"spring","NVP4","tidal","pool","SW1",NA,"worms",0,NA,NA,NA
"3141",2019-03-14,2019,"spring","NVP4","tidal","pool","SW1",NA,"mollusks",0,NA,NA,NA
"3142",2019-03-14,2019,"spring","NVP4","tidal","pool","SW1",NA,"beetles",0,NA,NA,NA
"3143",2019-03-14,2019,"spring","NVP4","tidal","pool","SW1",NA,"springtail",0,NA,NA,NA
"3144",2019-03-14,2019,"spring","NVP4","tidal","pool","SW1",NA,"dragonfly",0,NA,NA,NA
"3145",2019-03-14,2019,"spring","NVP4","tidal","pool","SW1",NA,"larvae",0,NA,NA,NA
"3146",2019-03-14,2019,"spring","NVP4","tidal","pool","SW1",NA,"ept",0,NA,NA,NA
"3147",2019-04-08,2019,"spring","VNVP10","post-breach","pool","SW1",NA,"flies",0,NA,NA,NA
"3148",2019-04-08,2019,"spring","VNVP10","post-breach","pool","SW1",NA,"boaters",0,NA,NA,NA
"3149",2019-04-08,2019,"spring","VNVP10","post-breach","pool","SW1",NA,"mites",0,NA,NA,NA
"3150",2019-04-08,2019,"spring","VNVP10","post-breach","pool","SW1",NA,"crustaceans",2.55567572067621,NA,NA,NA
"3151",2019-04-08,2019,"spring","VNVP10","post-breach","pool","SW1",NA,"worms",0.00995033085316809,NA,NA,NA
"3152",2019-04-08,2019,"spring","VNVP10","post-breach","pool","SW1",NA,"mollusks",0,NA,NA,NA
"3153",2019-04-08,2019,"spring","VNVP10","post-breach","pool","SW1",NA,"beetles",0,NA,NA,NA
"3154",2019-04-08,2019,"spring","VNVP10","post-breach","pool","SW1",NA,"springtail",0,NA,NA,NA
"3155",2019-04-08,2019,"spring","VNVP10","post-breach","pool","SW1",NA,"dragonfly",0,NA,NA,NA
"3156",2019-04-08,2019,"spring","VNVP10","post-breach","pool","SW1",NA,"larvae",0,NA,NA,NA
"3157",2019-04-08,2019,"spring","VNVP10","post-breach","pool","SW1",NA,"ept",0,NA,NA,NA
"3158",2019-04-08,2019,"spring","VP1","post-breach","pool","SW1",NA,"flies",0,NA,NA,NA
"3159",2019-04-08,2019,"spring","VP1","post-breach","pool","SW1",NA,"boaters",0.0295588022415444,NA,NA,NA
"3160",2019-04-08,2019,"spring","VP1","post-breach","pool","SW1",NA,"mites",0.00995033085316809,NA,NA,NA
"3161",2019-04-08,2019,"spring","VP1","post-breach","pool","SW1",NA,"crustaceans",2.06432790386979,NA,NA,NA
"3162",2019-04-08,2019,"spring","VP1","post-breach","pool","SW1",NA,"worms",0,NA,NA,NA
"3163",2019-04-08,2019,"spring","VP1","post-breach","pool","SW1",NA,"mollusks",0,NA,NA,NA
"3164",2019-04-08,2019,"spring","VP1","post-breach","pool","SW1",NA,"beetles",0.0198026272961797,NA,NA,NA
"3165",2019-04-08,2019,"spring","VP1","post-breach","pool","SW1",NA,"springtail",0,NA,NA,NA
"3166",2019-04-08,2019,"spring","VP1","post-breach","pool","SW1",NA,"dragonfly",0,NA,NA,NA
"3167",2019-04-08,2019,"spring","VP1","post-breach","pool","SW1",NA,"larvae",0,NA,NA,NA
"3168",2019-04-08,2019,"spring","VP1","post-breach","pool","SW1",NA,"ept",0,NA,NA,NA
"3169",2019-04-08,2019,"spring","VOW1","post-breach","pool","SW1",NA,"flies",0,NA,NA,NA
"3170",2019-04-08,2019,"spring","VOW1","post-breach","pool","SW1",NA,"boaters",0,NA,NA,NA
"3171",2019-04-08,2019,"spring","VOW1","post-breach","pool","SW1",NA,"mites",0,NA,NA,NA
"3172",2019-04-08,2019,"spring","VOW1","post-breach","pool","SW1",NA,"crustaceans",1.39128190263093,NA,NA,NA
"3173",2019-04-08,2019,"spring","VOW1","post-breach","pool","SW1",NA,"worms",0,NA,NA,NA
"3174",2019-04-08,2019,"spring","VOW1","post-breach","pool","SW1",NA,"mollusks",0,NA,NA,NA
"3175",2019-04-08,2019,"spring","VOW1","post-breach","pool","SW1",NA,"beetles",0.0582689081239758,NA,NA,NA
"3176",2019-04-08,2019,"spring","VOW1","post-breach","pool","SW1",NA,"springtail",0,NA,NA,NA
"3177",2019-04-08,2019,"spring","VOW1","post-breach","pool","SW1",NA,"dragonfly",0,NA,NA,NA
"3178",2019-04-08,2019,"spring","VOW1","post-breach","pool","SW1",NA,"larvae",0,NA,NA,NA
"3179",2019-04-08,2019,"spring","VOW1","post-breach","pool","SW1",NA,"ept",0,NA,NA,NA
"3180",2019-04-15,2019,"spring","VM3","post-breach","pool","SW1",NA,"flies",0,NA,NA,NA
"3181",2019-04-15,2019,"spring","VM3","post-breach","pool","SW1",NA,"boaters",0,NA,NA,NA
"3182",2019-04-15,2019,"spring","VM3","post-breach","pool","SW1",NA,"mites",0,NA,NA,NA
"3183",2019-04-15,2019,"spring","VM3","post-breach","pool","SW1",NA,"crustaceans",1.62727783056243,NA,NA,NA
"3184",2019-04-15,2019,"spring","VM3","post-breach","pool","SW1",NA,"worms",0,NA,NA,NA
"3185",2019-04-15,2019,"spring","VM3","post-breach","pool","SW1",NA,"mollusks",0,NA,NA,NA
"3186",2019-04-15,2019,"spring","VM3","post-breach","pool","SW1",NA,"beetles",0.0198026272961797,NA,NA,NA
